Código región,Código provincia,Código comuna,Años de escolaridad promedio,edad_min,edad_max
7,73.0,7308.0,13,25,29.0
7,73.0,7308.0,12.6,30,34.0
7,73.0,7308.0,12,35,39.0
7,73.0,7308.0,11.3,40,44.0
7,73.0,7308.0,10.2,45,49.0
7,73.0,7308.0,9.4,50,54.0
7,73.0,7308.0,8.4,55,59.0
7,73.0,7308.0,7.9,60,64.0
7,73.0,7308.0,7.6,65,69.0
7,73.0,7308.0,6.1,70,74.0
7,73.0,7308.0,5.1,75,79.0
7,73.0,7308.0,4.4,80,84.0
7,73.0,7308.0,3.9,85,
7,73.0,7309.0,0,0,4.0
7,73.0,7309.0,1.4,5,9.0
7,73.0,7309.0,6.4,10,14.0
7,73.0,7309.0,10.4,15,19.0
7,73.0,7309.0,13.3,20,24.0
7,73.0,7309.0,14.1,25,29.0
7,73.0,7309.0,13.5,30,34.0
7,73.0,7309.0,13,35,39.0
7,73.0,7309.0,11.9,40,44.0
7,73.0,7309.0,10.6,45,49.0
7,73.0,7309.0,9.9,50,54.0
7,73.0,7309.0,9.1,55,59.0
7,73.0,7309.0,8.7,60,64.0
7,73.0,7309.0,8.1,65,69.0
7,73.0,7309.0,7.4,70,74.0
7,73.0,7309.0,5.9,75,79.0
7,73.0,7309.0,5.5,80,84.0
7,73.0,7309.0,5.3,85,
7,74.0,7401.0,0,0,4.0
7,74.0,7401.0,1.5,5,9.0
7,74.0,7401.0,6,10,14.0
7,74.0,7401.0,10.4,15,19.0
7,74.0,7401.0,13,20,24.0
7,74.0,7401.0,13.6,25,29.0
7,74.0,7401.0,13.7,30,34.0
7,74.0,7401.0,13.2,35,39.0
7,74.0,7401.0,12.6,40,44.0
7,74.0,7401.0,11.8,45,49.0
7,74.0,7401.0,11.1,50,54.0
7,74.0,7401.0,10.4,55,59.0
7,74.0,7401.0,10,60,64.0
7,74.0,7401.0,9.6,65,69.0
7,74.0,7401.0,9,70,74.0
7,74.0,7401.0,8,75,79.0
7,74.0,7401.0,7.1,80,84.0
7,74.0,7401.0,6.6,85,
7,74.0,7402.0,0,0,4.0
7,74.0,7402.0,1.5,5,9.0
7,74.0,7402.0,6.1,10,14.0
7,74.0,7402.0,10.6,15,19.0
7,74.0,7402.0,12.7,20,24.0
7,74.0,7402.0,13.1,25,29.0
7,74.0,7402.0,12.6,30,34.0
7,74.0,7402.0,12.4,35,39.0
7,74.0,7402.0,11.3,40,44.0
7,74.0,7402.0,10.4,45,49.0
7,74.0,7402.0,9.9,50,54.0
7,74.0,7402.0,9.1,55,59.0
7,74.0,7402.0,8.5,60,64.0
7,74.0,7402.0,7.8,65,69.0
7,74.0,7402.0,6.8,70,74.0
7,74.0,7402.0,5.8,75,79.0
7,74.0,7402.0,5.1,80,84.0
7,74.0,7402.0,4.5,85,
7,74.0,7403.0,0,0,4.0
7,74.0,7403.0,1.6,5,9.0
7,74.0,7403.0,6.1,10,14.0
7,74.0,7403.0,10.6,15,19.0
7,74.0,7403.0,12.7,20,24.0
7,74.0,7403.0,12.8,25,29.0
7,74.0,7403.0,12.2,30,34.0
7,74.0,7403.0,11.5,35,39.0
7,74.0,7403.0,10.6,40,44.0
7,74.0,7403.0,9.6,45,49.0
7,74.0,7403.0,9.1,50,54.0
7,74.0,7403.0,8.1,55,59.0
7,74.0,7403.0,7.6,60,64.0
7,74.0,7403.0,7.3,65,69.0
7,74.0,7403.0,6.2,70,74.0
7,74.0,7403.0,5.2,75,79.0
7,74.0,7403.0,4.1,80,84.0
7,74.0,7403.0,3.8,85,
7,74.0,7404.0,0,0,4.0
7,74.0,7404.0,1.5,5,9.0
7,74.0,7404.0,6,10,14.0
7,74.0,7404.0,10.4,15,19.0
7,74.0,7404.0,13,20,24.0
7,74.0,7404.0,13.4,25,29.0
7,74.0,7404.0,13,30,34.0
7,74.0,7404.0,12.6,35,39.0
7,74.0,7404.0,11.9,40,44.0
7,74.0,7404.0,11,45,49.0
7,74.0,7404.0,10.2,50,54.0
7,74.0,7404.0,9.5,55,59.0
7,74.0,7404.0,8.9,60,64.0
7,74.0,7404.0,8.7,65,69.0
7,74.0,7404.0,7.8,70,74.0
7,74.0,7404.0,6.6,75,79.0
7,74.0,7404.0,5.7,80,84.0
7,74.0,7404.0,5.2,85,
7,74.0,7405.0,0,0,4.0
7,74.0,7405.0,1.5,5,9.0
7,74.0,7405.0,6.2,10,14.0
7,74.0,7405.0,10.4,15,19.0
7,74.0,7405.0,12.5,20,24.0
7,74.0,7405.0,12.9,25,29.0
7,74.0,7405.0,12.5,30,34.0
7,74.0,7405.0,11.8,35,39.0
7,74.0,7405.0,10.8,40,44.0
7,74.0,7405.0,9.9,45,49.0
7,74.0,7405.0,9.3,50,54.0
7,74.0,7405.0,8.6,55,59.0
7,74.0,7405.0,7.8,60,64.0
7,74.0,7405.0,7.5,65,69.0
7,74.0,7405.0,6.5,70,74.0
7,74.0,7405.0,5.2,75,79.0
7,74.0,7405.0,4.4,80,84.0
7,74.0,7405.0,3.9,85,
7,74.0,7406.0,0,0,4.0
7,74.0,7406.0,1.5,5,9.0
7,74.0,7406.0,6,10,14.0
7,74.0,7406.0,10.5,15,19.0
7,74.0,7406.0,13,20,24.0
7,74.0,7406.0,13.2,25,29.0
7,74.0,7406.0,12.8,30,34.0
7,74.0,7406.0,12.4,35,39.0
7,74.0,7406.0,11.6,40,44.0
7,74.0,7406.0,10.9,45,49.0
7,74.0,7406.0,10.1,50,54.0
7,74.0,7406.0,9.4,55,59.0
7,74.0,7406.0,8.7,60,64.0
7,74.0,7406.0,8.6,65,69.0
7,74.0,7406.0,7.6,70,74.0
7,74.0,7406.0,6.1,75,79.0
7,74.0,7406.0,5.6,80,84.0
7,74.0,7406.0,5.2,85,
7,74.0,7407.0,0,0,4.0
7,74.0,7407.0,1.5,5,9.0
7,74.0,7407.0,6,10,14.0
7,74.0,7407.0,10.6,15,19.0
7,74.0,7407.0,12.9,20,24.0
7,74.0,7407.0,12.9,25,29.0
7,74.0,7407.0,12.7,30,34.0
7,74.0,7407.0,12.2,35,39.0
7,74.0,7407.0,11.8,40,44.0
7,74.0,7407.0,10.5,45,49.0
7,74.0,7407.0,9.8,50,54.0
7,74.0,7407.0,8.9,55,59.0
7,74.0,7407.0,8.6,60,64.0
7,74.0,7407.0,8.2,65,69.0
7,74.0,7407.0,7.2,70,74.0
7,74.0,7407.0,6.4,75,79.0
7,74.0,7407.0,5.7,80,84.0
7,74.0,7407.0,5.1,85,
7,74.0,7408.0,0,0,4.0
7,74.0,7408.0,1.5,5,9.0
7,74.0,7408.0,6.2,10,14.0
7,74.0,7408.0,10.5,15,19.0
7,74.0,7408.0,12.6,20,24.0
7,74.0,7408.0,12.6,25,29.0
7,74.0,7408.0,12.3,30,34.0
7,74.0,7408.0,11.6,35,39.0
7,74.0,7408.0,10.5,40,44.0
7,74.0,7408.0,9.8,45,49.0
7,74.0,7408.0,8.8,50,54.0
7,74.0,7408.0,8.2,55,59.0
7,74.0,7408.0,7.6,60,64.0
7,74.0,7408.0,7.5,65,69.0
7,74.0,7408.0,6,70,74.0
7,74.0,7408.0,5.1,75,79.0
7,74.0,7408.0,4.6,80,84.0
7,74.0,7408.0,4.4,85,
16,161.0,16101.0,0,0,4.0
16,161.0,16101.0,1.4,5,9.0
16,161.0,16101.0,6,10,14.0
16,161.0,16101.0,10.6,15,19.0
16,161.0,16101.0,13.5,20,24.0
16,161.0,16101.0,14.3,25,29.0
16,161.0,16101.0,14.3,30,34.0
16,161.0,16101.0,14.1,35,39.0
16,161.0,16101.0,13.5,40,44.0
16,161.0,16101.0,12.9,45,49.0
16,161.0,16101.0,12.1,50,54.0
16,161.0,16101.0,11.4,55,59.0
16,161.0,16101.0,10.7,60,64.0
16,161.0,16101.0,10.5,65,69.0
16,161.0,16101.0,10,70,74.0
16,161.0,16101.0,8.9,75,79.0
16,161.0,16101.0,8.2,80,84.0
16,161.0,16101.0,7.4,85,
16,161.0,16102.0,0,0,4.0
16,161.0,16102.0,1.6,5,9.0
16,161.0,16102.0,6.2,10,14.0
16,161.0,16102.0,10.7,15,19.0
16,161.0,16102.0,13.2,20,24.0
16,161.0,16102.0,13.4,25,29.0
16,161.0,16102.0,12.9,30,34.0
16,161.0,16102.0,12.5,35,39.0
16,161.0,16102.0,11.6,40,44.0
16,161.0,16102.0,10.8,45,49.0
16,161.0,16102.0,10.1,50,54.0
16,161.0,16102.0,9.5,55,59.0
16,161.0,16102.0,9,60,64.0
16,161.0,16102.0,8.9,65,69.0
16,161.0,16102.0,8,70,74.0
16,161.0,16102.0,6.6,75,79.0
16,161.0,16102.0,5.7,80,84.0
16,161.0,16102.0,4.7,85,
16,161.0,16103.0,0,0,4.0
16,161.0,16103.0,1.5,5,9.0
16,161.0,16103.0,6.2,10,14.0
16,161.0,16103.0,10.7,15,19.0
16,161.0,16103.0,13.3,20,24.0
16,161.0,16103.0,13.9,25,29.0
16,161.0,16103.0,13.6,30,34.0
16,161.0,16103.0,13.2,35,39.0
16,161.0,16103.0,12.6,40,44.0
16,161.0,16103.0,11.7,45,49.0
16,161.0,16103.0,11.2,50,54.0
16,161.0,16103.0,10.4,55,59.0
16,161.0,16103.0,9.9,60,64.0
16,161.0,16103.0,9.5,65,69.0
16,161.0,16103.0,8.8,70,74.0
16,161.0,16103.0,7.8,75,79.0
16,161.0,16103.0,6.9,80,84.0
16,161.0,16103.0,6.4,85,
16,161.0,16104.0,0,0,4.0
16,161.0,16104.0,1.5,5,9.0
16,161.0,16104.0,6.2,10,14.0
16,161.0,16104.0,10.7,15,19.0
16,161.0,16104.0,12.9,20,24.0
16,161.0,16104.0,13.1,25,29.0
16,161.0,16104.0,12.8,30,34.0
16,161.0,16104.0,11.7,35,39.0
16,161.0,16104.0,10.8,40,44.0
16,161.0,16104.0,9.9,45,49.0
16,161.0,16104.0,9.3,50,54.0
16,161.0,16104.0,8.7,55,59.0
16,161.0,16104.0,8.2,60,64.0
16,161.0,16104.0,7.8,65,69.0
16,161.0,16104.0,6.6,70,74.0
16,161.0,16104.0,5.1,75,79.0
16,161.0,16104.0,3.8,80,84.0
16,161.0,16104.0,3.7,85,
16,161.0,16105.0,0,0,4.0
16,161.0,16105.0,1.5,5,9.0
16,161.0,16105.0,6.3,10,14.0
16,161.0,16105.0,10.7,15,19.0
16,161.0,16105.0,12.8,20,24.0
16,161.0,16105.0,13.1,25,29.0
16,161.0,16105.0,12.9,30,34.0
16,161.0,16105.0,12.2,35,39.0
16,161.0,16105.0,11.4,40,44.0
16,161.0,16105.0,10,45,49.0
16,161.0,16105.0,9.4,50,54.0
16,161.0,16105.0,8.7,55,59.0
16,161.0,16105.0,8.3,60,64.0
16,161.0,16105.0,7.5,65,69.0
16,161.0,16105.0,6.6,70,74.0
16,161.0,16105.0,5.1,75,79.0
16,161.0,16105.0,4,80,84.0
16,161.0,16105.0,3.3,85,
16,161.0,16106.0,0,0,4.0
16,161.0,16106.0,1.6,5,9.0
16,161.0,16106.0,6.3,10,14.0
16,161.0,16106.0,10.8,15,19.0
16,161.0,16106.0,13,20,24.0
16,161.0,16106.0,13.1,25,29.0
16,161.0,16106.0,12.9,30,34.0
16,161.0,16106.0,12.5,35,39.0
16,161.0,16106.0,11.3,40,44.0
16,161.0,16106.0,10.8,45,49.0
16,161.0,16106.0,10.1,50,54.0
16,161.0,16106.0,9.6,55,59.0
16,161.0,16106.0,9.1,60,64.0
16,161.0,16106.0,8.7,65,69.0
16,161.0,16106.0,8,70,74.0
16,161.0,16106.0,7,75,79.0
16,161.0,16106.0,6.1,80,84.0
16,161.0,16106.0,5.1,85,
16,161.0,16107.0,0,0,4.0
16,161.0,16107.0,1.4,5,9.0
16,161.0,16107.0,6.1,10,14.0
16,161.0,16107.0,10.5,15,19.0
16,161.0,16107.0,13,20,24.0
16,161.0,16107.0,13.4,25,29.0
16,161.0,16107.0,13,30,34.0
16,161.0,16107.0,12.5,35,39.0
16,161.0,16107.0,11.5,40,44.0
16,161.0,16107.0,10.9,45,49.0
16,161.0,16107.0,9.9,50,54.0
16,161.0,16107.0,9.2,55,59.0
16,161.0,16107.0,8.8,60,64.0
16,161.0,16107.0,9,65,69.0
16,161.0,16107.0,8.1,70,74.0
16,161.0,16107.0,6.9,75,79.0
16,161.0,16107.0,6.2,80,84.0
16,161.0,16107.0,5.4,85,
16,161.0,16108.0,0,0,4.0
16,161.0,16108.0,1.5,5,9.0
16,161.0,16108.0,6.2,10,14.0
16,161.0,16108.0,10.7,15,19.0
16,161.0,16108.0,13,20,24.0
16,161.0,16108.0,13,25,29.0
16,161.0,16108.0,12.7,30,34.0
16,161.0,16108.0,12,35,39.0
16,161.0,16108.0,11,40,44.0
16,161.0,16108.0,10,45,49.0
16,161.0,16108.0,9.4,50,54.0
16,161.0,16108.0,8.6,55,59.0
16,161.0,16108.0,7.9,60,64.0
16,161.0,16108.0,7.7,65,69.0
16,161.0,16108.0,6.9,70,74.0
16,161.0,16108.0,5.2,75,79.0
16,161.0,16108.0,4.9,80,84.0
16,161.0,16108.0,3.9,85,
16,161.0,16109.0,0,0,4.0
16,161.0,16109.0,1.5,5,9.0
16,161.0,16109.0,6.1,10,14.0
16,161.0,16109.0,10.7,15,19.0
16,161.0,16109.0,13.1,20,24.0
16,161.0,16109.0,13.6,25,29.0
16,161.0,16109.0,13.1,30,34.0
16,161.0,16109.0,12.7,35,39.0
16,161.0,16109.0,11.9,40,44.0
16,161.0,16109.0,11.2,45,49.0
16,161.0,16109.0,10.7,50,54.0
16,161.0,16109.0,9.9,55,59.0
16,161.0,16109.0,9.4,60,64.0
16,161.0,16109.0,8.8,65,69.0
16,161.0,16109.0,7.4,70,74.0
16,161.0,16109.0,6.1,75,79.0
16,161.0,16109.0,5.5,80,84.0
16,161.0,16109.0,4.5,85,
16,162.0,16201.0,0,0,4.0
16,162.0,16201.0,1.5,5,9.0
16,162.0,16201.0,6.1,10,14.0
16,162.0,16201.0,10.6,15,19.0
16,162.0,16201.0,13.4,20,24.0
16,162.0,16201.0,13.7,25,29.0
16,162.0,16201.0,13,30,34.0
16,162.0,16201.0,12.7,35,39.0
16,162.0,16201.0,11.6,40,44.0
16,162.0,16201.0,10.4,45,49.0
16,162.0,16201.0,9.7,50,54.0
16,162.0,16201.0,8.7,55,59.0
16,162.0,16201.0,8.5,60,64.0
16,162.0,16201.0,8.2,65,69.0
16,162.0,16201.0,7.5,70,74.0
16,162.0,16201.0,6.7,75,79.0
16,162.0,16201.0,5.1,80,84.0
16,162.0,16201.0,4.5,85,
16,162.0,16202.0,0,0,4.0
16,162.0,16202.0,1.4,5,9.0
16,162.0,16202.0,6,10,14.0
16,162.0,16202.0,10.5,15,19.0
16,162.0,16202.0,12.9,20,24.0
16,162.0,16202.0,13.7,25,29.0
16,162.0,16202.0,13.4,30,34.0
16,162.0,16202.0,13.1,35,39.0
16,162.0,16202.0,11.7,40,44.0
16,162.0,16202.0,10.3,45,49.0
16,162.0,16202.0,9,50,54.0
16,162.0,16202.0,8.6,55,59.0
16,162.0,16202.0,8.4,60,64.0
16,162.0,16202.0,7.9,65,69.0
16,162.0,16202.0,7.5,70,74.0
16,162.0,16202.0,6.5,75,79.0
16,162.0,16202.0,5.5,80,84.0
16,162.0,16202.0,4.7,85,
16,162.0,16203.0,0,0,4.0
16,162.0,16203.0,1.6,5,9.0
16,162.0,16203.0,6.2,10,14.0
16,162.0,16203.0,10.8,15,19.0
16,162.0,16203.0,13.4,20,24.0
16,162.0,16203.0,13.8,25,29.0
16,162.0,16203.0,13.6,30,34.0
16,162.0,16203.0,13.1,35,39.0
16,162.0,16203.0,12,40,44.0
16,162.0,16203.0,11.1,45,49.0
16,162.0,16203.0,9.9,50,54.0
16,162.0,16203.0,8.9,55,59.0
16,162.0,16203.0,8.5,60,64.0
16,162.0,16203.0,8.1,65,69.0
16,162.0,16203.0,7,70,74.0
16,162.0,16203.0,5.7,75,79.0
16,162.0,16203.0,4.8,80,84.0
16,162.0,16203.0,4.2,85,
16,162.0,16204.0,0,0,4.0
16,162.0,16204.0,1.6,5,9.0
16,162.0,16204.0,6.2,10,14.0
16,162.0,16204.0,10.7,15,19.0
16,162.0,16204.0,13.3,20,24.0
16,162.0,16204.0,13.1,25,29.0
16,162.0,16204.0,12.9,30,34.0
16,162.0,16204.0,12,35,39.0
16,162.0,16204.0,11.3,40,44.0
16,162.0,16204.0,9.8,45,49.0
16,162.0,16204.0,9.1,50,54.0
16,162.0,16204.0,8.2,55,59.0
16,162.0,16204.0,7.7,60,64.0
16,162.0,16204.0,7.4,65,69.0
16,162.0,16204.0,6.4,70,74.0
16,162.0,16204.0,4.7,75,79.0
16,162.0,16204.0,4.5,80,84.0
16,162.0,16204.0,3.3,85,
16,162.0,16205.0,0,0,4.0
16,162.0,16205.0,1.4,5,9.0
16,162.0,16205.0,6.2,10,14.0
16,162.0,16205.0,10.6,15,19.0
16,162.0,16205.0,13.2,20,24.0
16,162.0,16205.0,13.4,25,29.0
16,162.0,16205.0,12.8,30,34.0
16,162.0,16205.0,12.2,35,39.0
16,162.0,16205.0,10.9,40,44.0
16,162.0,16205.0,9.9,45,49.0
16,162.0,16205.0,9.3,50,54.0
16,162.0,16205.0,8,55,59.0
16,162.0,16205.0,7.8,60,64.0
16,162.0,16205.0,7.4,65,69.0
16,162.0,16205.0,6.5,70,74.0
16,162.0,16205.0,5.3,75,79.0
16,162.0,16205.0,4.8,80,84.0
16,162.0,16205.0,3.8,85,
16,162.0,16206.0,0,0,4.0
16,162.0,16206.0,1.5,5,9.0
16,162.0,16206.0,6.1,10,14.0
16,162.0,16206.0,11,15,19.0
16,162.0,16206.0,13.2,20,24.0
16,162.0,16206.0,13.2,25,29.0
16,162.0,16206.0,13.3,30,34.0
16,162.0,16206.0,12.7,35,39.0
16,162.0,16206.0,11.7,40,44.0
16,162.0,16206.0,10.4,45,49.0
16,162.0,16206.0,9.9,50,54.0
16,162.0,16206.0,9.1,55,59.0
16,162.0,16206.0,8.6,60,64.0
16,162.0,16206.0,8.1,65,69.0
16,162.0,16206.0,7.9,70,74.0
16,162.0,16206.0,6.1,75,79.0
16,162.0,16206.0,5.2,80,84.0
16,162.0,16206.0,4.6,85,
16,162.0,16207.0,0,0,4.0
16,162.0,16207.0,1.4,5,9.0
16,162.0,16207.0,6.1,10,14.0
16,162.0,16207.0,10.7,15,19.0
16,162.0,16207.0,13.2,20,24.0
16,162.0,16207.0,13.5,25,29.0
16,162.0,16207.0,13.4,30,34.0
16,162.0,16207.0,12.6,35,39.0
16,162.0,16207.0,11.7,40,44.0
16,162.0,16207.0,10,45,49.0
16,162.0,16207.0,9,50,54.0
16,162.0,16207.0,8.5,55,59.0
16,162.0,16207.0,7.8,60,64.0
16,162.0,16207.0,7.4,65,69.0
16,162.0,16207.0,6.5,70,74.0
16,162.0,16207.0,5,75,79.0
16,162.0,16207.0,4.5,80,84.0
16,162.0,16207.0,4.3,85,
16,163.0,16301.0,0,0,4.0
16,163.0,16301.0,1.5,5,9.0
16,163.0,16301.0,6.1,10,14.0
16,163.0,16301.0,10.6,15,19.0
16,163.0,16301.0,13.1,20,24.0
16,163.0,16301.0,13.5,25,29.0
16,163.0,16301.0,13.1,30,34.0
16,163.0,16301.0,12.6,35,39.0
16,163.0,16301.0,11.9,40,44.0
16,163.0,16301.0,11,45,49.0
16,163.0,16301.0,10.1,50,54.0
16,163.0,16301.0,9.4,55,59.0
16,163.0,16301.0,8.8,60,64.0
16,163.0,16301.0,8.3,65,69.0
16,163.0,16301.0,7.6,70,74.0
16,163.0,16301.0,6.3,75,79.0
16,163.0,16301.0,5.2,80,84.0
16,163.0,16301.0,4.7,85,
16,163.0,16302.0,0,0,4.0
16,163.0,16302.0,1.4,5,9.0
16,163.0,16302.0,6.1,10,14.0
16,163.0,16302.0,10.5,15,19.0
16,163.0,16302.0,12.8,20,24.0
16,163.0,16302.0,12.9,25,29.0
16,163.0,16302.0,12.6,30,34.0
16,163.0,16302.0,12.2,35,39.0
16,163.0,16302.0,11,40,44.0
16,163.0,16302.0,10,45,49.0
16,163.0,16302.0,9.1,50,54.0
16,163.0,16302.0,8.6,55,59.0
16,163.0,16302.0,8,60,64.0
16,163.0,16302.0,7.6,65,69.0
16,163.0,16302.0,6.8,70,74.0
16,163.0,16302.0,5.5,75,79.0
16,163.0,16302.0,4.4,80,84.0
16,163.0,16302.0,3.9,85,
16,163.0,16303.0,0,0,4.0
16,163.0,16303.0,1.6,5,9.0
16,163.0,16303.0,6,10,14.0
16,163.0,16303.0,10.7,15,19.0
16,163.0,16303.0,12.8,20,24.0
16,163.0,16303.0,12.7,25,29.0
16,163.0,16303.0,12,30,34.0
16,163.0,16303.0,11.8,35,39.0
16,163.0,16303.0,10.9,40,44.0
16,163.0,16303.0,9.7,45,49.0
16,163.0,16303.0,8.9,50,54.0
16,163.0,16303.0,8.4,55,59.0
16,163.0,16303.0,7.9,60,64.0
16,163.0,16303.0,7.6,65,69.0
16,163.0,16303.0,6.5,70,74.0
16,163.0,16303.0,5.6,75,79.0
16,163.0,16303.0,4.3,80,84.0
16,163.0,16303.0,3.7,85,
16,163.0,16304.0,0,0,4.0
16,163.0,16304.0,1.4,5,9.0
16,163.0,16304.0,6,10,14.0
16,163.0,16304.0,10.5,15,19.0
16,163.0,16304.0,13,20,24.0
16,163.0,16304.0,13.2,25,29.0
16,163.0,16304.0,13.1,30,34.0
16,163.0,16304.0,13.1,35,39.0
16,163.0,16304.0,12.6,40,44.0
16,163.0,16304.0,11.1,45,49.0
16,163.0,16304.0,10.3,50,54.0
16,163.0,16304.0,9.8,55,59.0
16,163.0,16304.0,9.3,60,64.0
16,163.0,16304.0,9,65,69.0
16,163.0,16304.0,7.2,70,74.0
16,163.0,16304.0,5.7,75,79.0
16,163.0,16304.0,4.6,80,84.0
16,163.0,16304.0,3.5,85,
16,163.0,16305.0,0,0,4.0
16,163.0,16305.0,1.5,5,9.0
16,163.0,16305.0,6,10,14.0
16,163.0,16305.0,10.5,15,19.0
16,163.0,16305.0,13.1,20,24.0
16,163.0,16305.0,13.4,25,29.0
16,163.0,16305.0,12.8,30,34.0
16,163.0,16305.0,12.7,35,39.0
16,163.0,16305.0,11.6,40,44.0
16,163.0,16305.0,10.8,45,49.0
16,163.0,16305.0,9.9,50,54.0
16,163.0,16305.0,8.8,55,59.0
16,163.0,16305.0,8.4,60,64.0
16,163.0,16305.0,8.1,65,69.0
16,163.0,16305.0,6.8,70,74.0
16,163.0,16305.0,5.3,75,79.0
16,163.0,16305.0,4.5,80,84.0
16,163.0,16305.0,3.7,85,
8,81.0,8101.0,0,0,4.0
8,81.0,8101.0,1.4,5,9.0
8,81.0,8101.0,6,10,14.0
8,81.0,8101.0,11,15,19.0
8,81.0,8101.0,13.9,20,24.0
8,81.0,8101.0,15.1,25,29.0
8,81.0,8101.0,15.2,30,34.0
8,81.0,8101.0,15.2,35,39.0
8,81.0,8101.0,14.8,40,44.0
8,81.0,8101.0,14.2,45,49.0
8,81.0,8101.0,13.4,50,54.0
8,81.0,8101.0,12.4,55,59.0
8,81.0,8101.0,11.9,60,64.0
8,81.0,8101.0,11.7,65,69.0
8,81.0,8101.0,11.5,70,74.0
8,81.0,8101.0,10.5,75,79.0
8,81.0,8101.0,9.6,80,84.0
8,81.0,8101.0,9,85,
8,81.0,8102.0,0,0,4.0
8,81.0,8102.0,1.5,5,9.0
8,81.0,8102.0,6.2,10,14.0
8,81.0,8102.0,10.8,15,19.0
8,81.0,8102.0,13.4,20,24.0
8,81.0,8102.0,14,25,29.0
8,81.0,8102.0,13.7,30,34.0
8,81.0,8102.0,13.4,35,39.0
8,81.0,8102.0,12.8,40,44.0
8,81.0,8102.0,11.9,45,49.0
8,81.0,8102.0,11.1,50,54.0
8,81.0,8102.0,10.4,55,59.0
8,81.0,8102.0,10,60,64.0
8,81.0,8102.0,9.6,65,69.0
8,81.0,8102.0,8.9,70,74.0
8,81.0,8102.0,7.5,75,79.0
8,81.0,8102.0,6.6,80,84.0
8,81.0,8102.0,5.7,85,
8,81.0,8103.0,0,0,4.0
8,81.0,8103.0,1.4,5,9.0
8,81.0,8103.0,6.1,10,14.0
8,81.0,8103.0,10.7,15,19.0
8,81.0,8103.0,13.8,20,24.0
8,81.0,8103.0,14.7,25,29.0
8,81.0,8103.0,14.7,30,34.0
8,81.0,8103.0,14.6,35,39.0
8,81.0,8103.0,14.1,40,44.0
8,81.0,8103.0,13.6,45,49.0
8,81.0,8103.0,12.8,50,54.0
8,81.0,8103.0,12.1,55,59.0
8,81.0,8103.0,11.5,60,64.0
8,81.0,8103.0,11.1,65,69.0
8,81.0,8103.0,10.4,70,74.0
8,81.0,8103.0,9.3,75,79.0
8,81.0,8103.0,8.8,80,84.0
8,81.0,8103.0,7.8,85,
8,81.0,8104.0,0,0,4.0
8,81.0,8104.0,1.4,5,9.0
8,81.0,8104.0,6,10,14.0
8,81.0,8104.0,10.6,15,19.0
8,81.0,8104.0,13.3,20,24.0
8,81.0,8104.0,13.7,25,29.0
8,81.0,8104.0,13.5,30,34.0
8,81.0,8104.0,13.2,35,39.0
8,81.0,8104.0,12.3,40,44.0
8,81.0,8104.0,11.1,45,49.0
8,81.0,8104.0,10,50,54.0
8,81.0,8104.0,9.2,55,59.0
8,81.0,8104.0,8.7,60,64.0
8,81.0,8104.0,8.4,65,69.0
8,81.0,8104.0,7.2,70,74.0
8,81.0,8104.0,6,75,79.0
8,81.0,8104.0,5,80,84.0
8,81.0,8104.0,4.5,85,
8,81.0,8105.0,0,0,4.0
8,81.0,8105.0,1.6,5,9.0
8,81.0,8105.0,6.2,10,14.0
8,81.0,8105.0,10.8,15,19.0
8,81.0,8105.0,13.3,20,24.0
8,81.0,8105.0,13.7,25,29.0
8,81.0,8105.0,13.1,30,34.0
8,81.0,8105.0,12.8,35,39.0
8,81.0,8105.0,11.9,40,44.0
8,81.0,8105.0,11.3,45,49.0
8,81.0,8105.0,10.3,50,54.0
8,81.0,8105.0,9.5,55,59.0
8,81.0,8105.0,8.9,60,64.0
8,81.0,8105.0,8.5,65,69.0
8,81.0,8105.0,7.8,70,74.0
8,81.0,8105.0,6.2,75,79.0
8,81.0,8105.0,5.9,80,84.0
8,81.0,8105.0,5.1,85,
8,81.0,8106.0,0,0,4.0
8,81.0,8106.0,1.5,5,9.0
8,81.0,8106.0,6.1,10,14.0
8,81.0,8106.0,10.8,15,19.0
8,81.0,8106.0,13.4,20,24.0
8,81.0,8106.0,13.7,25,29.0
8,81.0,8106.0,13.3,30,34.0
8,81.0,8106.0,12.8,35,39.0
8,81.0,8106.0,11.9,40,44.0
8,81.0,8106.0,11.2,45,49.0
8,81.0,8106.0,10.5,50,54.0
8,81.0,8106.0,9.9,55,59.0
8,81.0,8106.0,9.2,60,64.0
8,81.0,8106.0,8.7,65,69.0
8,81.0,8106.0,8,70,74.0
8,81.0,8106.0,6.4,75,79.0
8,81.0,8106.0,5.5,80,84.0
8,81.0,8106.0,4.9,85,
8,81.0,8107.0,0,0,4.0
8,81.0,8107.0,1.4,5,9.0
8,81.0,8107.0,6.1,10,14.0
8,81.0,8107.0,10.7,15,19.0
8,81.0,8107.0,13.4,20,24.0
8,81.0,8107.0,14.3,25,29.0
8,81.0,8107.0,14,30,34.0
8,81.0,8107.0,13.6,35,39.0
8,81.0,8107.0,12.9,40,44.0
8,81.0,8107.0,12,45,49.0
8,81.0,8107.0,11.4,50,54.0
8,81.0,8107.0,10.6,55,59.0
8,81.0,8107.0,10,60,64.0
8,81.0,8107.0,9.8,65,69.0
8,81.0,8107.0,9.2,70,74.0
8,81.0,8107.0,7.8,75,79.0
8,81.0,8107.0,6.9,80,84.0
8,81.0,8107.0,5.9,85,
8,81.0,8108.0,0,0,4.0
