Código región,Código provincia,Código comuna,Grupos de edad,Población censada,Hombres,Mujeres
14,141.0,14107.0,65 a 69,1124.0,526.0,598.0
14,141.0,14107.0,70 a 74,885.0,411.0,474.0
14,141.0,14107.0,75 a 79,640.0,282.0,358.0
14,141.0,14107.0,80 a 84,419.0,182.0,237.0
14,141.0,14107.0,85 o más,382.0,151.0,231.0
14,141.0,14108.0,0 a 4,1719.0,867.0,852.0
14,141.0,14108.0,5 a 9,2247.0,1174.0,1073.0
14,141.0,14108.0,10 a 14,2566.0,1283.0,1283.0
14,141.0,14108.0,15 a 19,2320.0,1170.0,1150.0
14,141.0,14108.0,20 a 24,1918.0,964.0,954.0
14,141.0,14108.0,25 a 29,2141.0,1032.0,1109.0
14,141.0,14108.0,30 a 34,2584.0,1200.0,1384.0
14,141.0,14108.0,35 a 39,2508.0,1188.0,1320.0
14,141.0,14108.0,40 a 44,2325.0,1076.0,1249.0
14,141.0,14108.0,45 a 49,2207.0,1086.0,1121.0
14,141.0,14108.0,50 a 54,2383.0,1171.0,1212.0
14,141.0,14108.0,55 a 59,2482.0,1218.0,1264.0
14,141.0,14108.0,60 a 64,2221.0,1075.0,1146.0
14,141.0,14108.0,65 a 69,1840.0,872.0,968.0
14,141.0,14108.0,70 a 74,1393.0,651.0,742.0
14,141.0,14108.0,75 a 79,999.0,471.0,528.0
14,141.0,14108.0,80 a 84,662.0,300.0,362.0
14,141.0,14108.0,85 o más,583.0,246.0,337.0
14,142.0,14201.0,0 a 4,1640.0,813.0,827.0
14,142.0,14201.0,5 a 9,2389.0,1218.0,1171.0
14,142.0,14201.0,10 a 14,2689.0,1377.0,1312.0
14,142.0,14201.0,15 a 19,2674.0,1401.0,1273.0
14,142.0,14201.0,20 a 24,2266.0,1151.0,1115.0
14,142.0,14201.0,25 a 29,2443.0,1188.0,1255.0
14,142.0,14201.0,30 a 34,2801.0,1305.0,1496.0
14,142.0,14201.0,35 a 39,2743.0,1335.0,1408.0
14,142.0,14201.0,40 a 44,2461.0,1172.0,1289.0
14,142.0,14201.0,45 a 49,2346.0,1097.0,1249.0
14,142.0,14201.0,50 a 54,2534.0,1236.0,1298.0
14,142.0,14201.0,55 a 59,2761.0,1317.0,1444.0
14,142.0,14201.0,60 a 64,2659.0,1282.0,1377.0
14,142.0,14201.0,65 a 69,2096.0,1031.0,1065.0
14,142.0,14201.0,70 a 74,1693.0,788.0,905.0
14,142.0,14201.0,75 a 79,1218.0,571.0,647.0
14,142.0,14201.0,80 a 84,788.0,326.0,462.0
14,142.0,14201.0,85 o más,706.0,257.0,449.0
14,142.0,14202.0,0 a 4,764.0,405.0,359.0
14,142.0,14202.0,5 a 9,1108.0,554.0,554.0
14,142.0,14202.0,10 a 14,1264.0,629.0,635.0
14,142.0,14202.0,15 a 19,1012.0,513.0,499.0
14,142.0,14202.0,20 a 24,849.0,425.0,424.0
14,142.0,14202.0,25 a 29,1007.0,475.0,532.0
14,142.0,14202.0,30 a 34,1188.0,527.0,661.0
14,142.0,14202.0,35 a 39,1059.0,517.0,542.0
14,142.0,14202.0,40 a 44,966.0,468.0,498.0
14,142.0,14202.0,45 a 49,957.0,450.0,507.0
14,142.0,14202.0,50 a 54,1073.0,540.0,533.0
14,142.0,14202.0,55 a 59,1073.0,505.0,568.0
14,142.0,14202.0,60 a 64,1038.0,530.0,508.0
14,142.0,14202.0,65 a 69,800.0,395.0,405.0
14,142.0,14202.0,70 a 74,570.0,245.0,325.0
14,142.0,14202.0,75 a 79,408.0,200.0,208.0
14,142.0,14202.0,80 a 84,261.0,122.0,139.0
14,142.0,14202.0,85 o más,238.0,115.0,123.0
14,142.0,14203.0,0 a 4,513.0,251.0,262.0
14,142.0,14203.0,5 a 9,673.0,320.0,353.0
14,142.0,14203.0,10 a 14,716.0,372.0,344.0
14,142.0,14203.0,15 a 19,672.0,351.0,321.0
14,142.0,14203.0,20 a 24,499.0,240.0,259.0
14,142.0,14203.0,25 a 29,595.0,294.0,301.0
14,142.0,14203.0,30 a 34,784.0,382.0,402.0
14,142.0,14203.0,35 a 39,644.0,303.0,341.0
14,142.0,14203.0,40 a 44,656.0,329.0,327.0
14,142.0,14203.0,45 a 49,679.0,330.0,349.0
14,142.0,14203.0,50 a 54,770.0,362.0,408.0
14,142.0,14203.0,55 a 59,786.0,393.0,393.0
14,142.0,14203.0,60 a 64,715.0,363.0,352.0
14,142.0,14203.0,65 a 69,612.0,315.0,297.0
14,142.0,14203.0,70 a 74,484.0,230.0,254.0
14,142.0,14203.0,75 a 79,327.0,170.0,157.0
14,142.0,14203.0,80 a 84,204.0,83.0,121.0
14,142.0,14203.0,85 o más,198.0,93.0,105.0
14,142.0,14204.0,0 a 4,1430.0,735.0,695.0
14,142.0,14204.0,5 a 9,1916.0,973.0,943.0
14,142.0,14204.0,10 a 14,2276.0,1187.0,1089.0
14,142.0,14204.0,15 a 19,2080.0,1034.0,1046.0
14,142.0,14204.0,20 a 24,1938.0,967.0,971.0
14,142.0,14204.0,25 a 29,2172.0,1093.0,1079.0
14,142.0,14204.0,30 a 34,2447.0,1187.0,1260.0
14,142.0,14204.0,35 a 39,2122.0,1024.0,1098.0
14,142.0,14204.0,40 a 44,1933.0,921.0,1012.0
14,142.0,14204.0,45 a 49,2064.0,990.0,1074.0
14,142.0,14204.0,50 a 54,2325.0,1108.0,1217.0
14,142.0,14204.0,55 a 59,2433.0,1202.0,1231.0
14,142.0,14204.0,60 a 64,2386.0,1174.0,1212.0
14,142.0,14204.0,65 a 69,1930.0,944.0,986.0
14,142.0,14204.0,70 a 74,1446.0,677.0,769.0
14,142.0,14204.0,75 a 79,1082.0,482.0,600.0
14,142.0,14204.0,80 a 84,717.0,316.0,401.0
14,142.0,14204.0,85 o más,666.0,218.0,448.0
10,101.0,10101.0,0 a 4,13505.0,6861.0,6644.0
10,101.0,10101.0,5 a 9,18164.0,9282.0,8882.0
10,101.0,10101.0,10 a 14,19591.0,9892.0,9699.0
10,101.0,10101.0,15 a 19,19864.0,10285.0,9579.0
10,101.0,10101.0,20 a 24,20313.0,10291.0,10022.0
10,101.0,10101.0,25 a 29,22316.0,11466.0,10850.0
10,101.0,10101.0,30 a 34,25201.0,12668.0,12533.0
10,101.0,10101.0,35 a 39,22322.0,11085.0,11237.0
10,101.0,10101.0,40 a 44,20626.0,10168.0,10458.0
10,101.0,10101.0,45 a 49,18284.0,8936.0,9348.0
10,101.0,10101.0,50 a 54,18173.0,8782.0,9391.0
10,101.0,10101.0,55 a 59,16300.0,7765.0,8535.0
10,101.0,10101.0,60 a 64,13830.0,6504.0,7326.0
10,101.0,10101.0,65 a 69,10270.0,4879.0,5391.0
10,101.0,10101.0,70 a 74,7155.0,3241.0,3914.0
10,101.0,10101.0,75 a 79,5083.0,2187.0,2896.0
10,101.0,10101.0,80 a 84,3269.0,1338.0,1931.0
10,101.0,10101.0,85 o más,2774.0,914.0,1860.0
10,101.0,10102.0,0 a 4,1754.0,875.0,879.0
10,101.0,10102.0,5 a 9,2195.0,1142.0,1053.0
10,101.0,10102.0,10 a 14,2479.0,1304.0,1175.0
10,101.0,10102.0,15 a 19,2544.0,1329.0,1215.0
10,101.0,10102.0,20 a 24,2324.0,1226.0,1098.0
10,101.0,10102.0,25 a 29,2480.0,1253.0,1227.0
10,101.0,10102.0,30 a 34,2767.0,1369.0,1398.0
10,101.0,10102.0,35 a 39,2493.0,1249.0,1244.0
10,101.0,10102.0,40 a 44,2256.0,1138.0,1118.0
10,101.0,10102.0,45 a 49,2303.0,1079.0,1224.0
10,101.0,10102.0,50 a 54,2685.0,1404.0,1281.0
10,101.0,10102.0,55 a 59,2625.0,1351.0,1274.0
10,101.0,10102.0,60 a 64,2169.0,1098.0,1071.0
10,101.0,10102.0,65 a 69,1722.0,880.0,842.0
10,101.0,10102.0,70 a 74,1281.0,604.0,677.0
10,101.0,10102.0,75 a 79,1061.0,522.0,539.0
10,101.0,10102.0,80 a 84,709.0,306.0,403.0
10,101.0,10102.0,85 o más,627.0,245.0,382.0
10,101.0,10103.0,0 a 4,162.0,88.0,74.0
10,101.0,10103.0,5 a 9,230.0,137.0,93.0
10,101.0,10103.0,10 a 14,195.0,102.0,93.0
10,101.0,10103.0,15 a 19,203.0,93.0,110.0
10,101.0,10103.0,20 a 24,188.0,97.0,91.0
10,101.0,10103.0,25 a 29,254.0,129.0,125.0
10,101.0,10103.0,30 a 34,316.0,160.0,156.0
10,101.0,10103.0,35 a 39,280.0,155.0,125.0
10,101.0,10103.0,40 a 44,271.0,138.0,133.0
10,101.0,10103.0,45 a 49,271.0,148.0,123.0
10,101.0,10103.0,50 a 54,317.0,161.0,156.0
10,101.0,10103.0,55 a 59,362.0,191.0,171.0
10,101.0,10103.0,60 a 64,322.0,184.0,138.0
10,101.0,10103.0,65 a 69,295.0,156.0,139.0
10,101.0,10103.0,70 a 74,199.0,114.0,85.0
10,101.0,10103.0,75 a 79,147.0,72.0,75.0
10,101.0,10103.0,80 a 84,97.0,43.0,54.0
10,101.0,10103.0,85 o más,90.0,45.0,45.0
10,101.0,10104.0,0 a 4,557.0,310.0,247.0
10,101.0,10104.0,5 a 9,741.0,366.0,375.0
10,101.0,10104.0,10 a 14,737.0,370.0,367.0
10,101.0,10104.0,15 a 19,803.0,409.0,394.0
10,101.0,10104.0,20 a 24,703.0,375.0,328.0
10,101.0,10104.0,25 a 29,797.0,404.0,393.0
10,101.0,10104.0,30 a 34,831.0,378.0,453.0
10,101.0,10104.0,35 a 39,734.0,357.0,377.0
10,101.0,10104.0,40 a 44,681.0,310.0,371.0
10,101.0,10104.0,45 a 49,793.0,399.0,394.0
10,101.0,10104.0,50 a 54,916.0,466.0,450.0
10,101.0,10104.0,55 a 59,909.0,449.0,460.0
10,101.0,10104.0,60 a 64,919.0,463.0,456.0
10,101.0,10104.0,65 a 69,750.0,369.0,381.0
10,101.0,10104.0,70 a 74,527.0,255.0,272.0
10,101.0,10104.0,75 a 79,404.0,200.0,204.0
10,101.0,10104.0,80 a 84,294.0,134.0,160.0
10,101.0,10104.0,85 o más,224.0,88.0,136.0
10,101.0,10105.0,0 a 4,1155.0,598.0,557.0
10,101.0,10105.0,5 a 9,1482.0,732.0,750.0
10,101.0,10105.0,10 a 14,1707.0,870.0,837.0
10,101.0,10105.0,15 a 19,1436.0,756.0,680.0
10,101.0,10105.0,20 a 24,1313.0,656.0,657.0
10,101.0,10105.0,25 a 29,1465.0,702.0,763.0
10,101.0,10105.0,30 a 34,1891.0,928.0,963.0
10,101.0,10105.0,35 a 39,1666.0,826.0,840.0
10,101.0,10105.0,40 a 44,1615.0,765.0,850.0
10,101.0,10105.0,45 a 49,1464.0,712.0,752.0
10,101.0,10105.0,50 a 54,1352.0,667.0,685.0
10,101.0,10105.0,55 a 59,1510.0,709.0,801.0
10,101.0,10105.0,60 a 64,1384.0,661.0,723.0
10,101.0,10105.0,65 a 69,1097.0,552.0,545.0
10,101.0,10105.0,70 a 74,806.0,370.0,436.0
10,101.0,10105.0,75 a 79,554.0,250.0,304.0
10,101.0,10105.0,80 a 84,364.0,172.0,192.0
10,101.0,10105.0,85 o más,293.0,108.0,185.0
10,101.0,10106.0,0 a 4,746.0,378.0,368.0
10,101.0,10106.0,5 a 9,1033.0,518.0,515.0
10,101.0,10106.0,10 a 14,1108.0,573.0,535.0
10,101.0,10106.0,15 a 19,1136.0,541.0,595.0
10,101.0,10106.0,20 a 24,953.0,484.0,469.0
10,101.0,10106.0,25 a 29,1051.0,530.0,521.0
10,101.0,10106.0,30 a 34,1098.0,531.0,567.0
10,101.0,10106.0,35 a 39,1120.0,519.0,601.0
10,101.0,10106.0,40 a 44,1032.0,514.0,518.0
10,101.0,10106.0,45 a 49,1101.0,576.0,525.0
10,101.0,10106.0,50 a 54,1219.0,648.0,571.0
10,101.0,10106.0,55 a 59,1328.0,682.0,646.0
10,101.0,10106.0,60 a 64,1150.0,564.0,586.0
10,101.0,10106.0,65 a 69,966.0,507.0,459.0
10,101.0,10106.0,70 a 74,738.0,376.0,362.0
10,101.0,10106.0,75 a 79,588.0,301.0,287.0
10,101.0,10106.0,80 a 84,417.0,193.0,224.0
10,101.0,10106.0,85 o más,378.0,185.0,193.0
10,101.0,10107.0,0 a 4,819.0,391.0,428.0
10,101.0,10107.0,5 a 9,1103.0,580.0,523.0
10,101.0,10107.0,10 a 14,1232.0,618.0,614.0
10,101.0,10107.0,15 a 19,1162.0,570.0,592.0
10,101.0,10107.0,20 a 24,1152.0,561.0,591.0
10,101.0,10107.0,25 a 29,1334.0,703.0,631.0
10,101.0,10107.0,30 a 34,1370.0,677.0,693.0
10,101.0,10107.0,35 a 39,1264.0,594.0,670.0
10,101.0,10107.0,40 a 44,1124.0,555.0,569.0
10,101.0,10107.0,45 a 49,1178.0,564.0,614.0
10,101.0,10107.0,50 a 54,1262.0,609.0,653.0
10,101.0,10107.0,55 a 59,1270.0,637.0,633.0
10,101.0,10107.0,60 a 64,1125.0,524.0,601.0
10,101.0,10107.0,65 a 69,918.0,461.0,457.0
10,101.0,10107.0,70 a 74,707.0,327.0,380.0
10,101.0,10107.0,75 a 79,501.0,218.0,283.0
10,101.0,10107.0,80 a 84,329.0,144.0,185.0
10,101.0,10107.0,85 o más,238.0,93.0,145.0
10,101.0,10108.0,0 a 4,638.0,325.0,313.0
10,101.0,10108.0,5 a 9,815.0,427.0,388.0
10,101.0,10108.0,10 a 14,939.0,486.0,453.0
10,101.0,10108.0,15 a 19,859.0,475.0,384.0
10,101.0,10108.0,20 a 24,848.0,443.0,405.0
10,101.0,10108.0,25 a 29,915.0,453.0,462.0
10,101.0,10108.0,30 a 34,1003.0,483.0,520.0
10,101.0,10108.0,35 a 39,970.0,490.0,480.0
10,101.0,10108.0,40 a 44,811.0,404.0,407.0
10,101.0,10108.0,45 a 49,910.0,459.0,451.0
10,101.0,10108.0,50 a 54,1175.0,589.0,586.0
10,101.0,10108.0,55 a 59,1225.0,626.0,599.0
10,101.0,10108.0,60 a 64,1126.0,607.0,519.0
10,101.0,10108.0,65 a 69,878.0,454.0,424.0
10,101.0,10108.0,70 a 74,692.0,352.0,340.0
10,101.0,10108.0,75 a 79,550.0,266.0,284.0
10,101.0,10108.0,80 a 84,378.0,166.0,212.0
10,101.0,10108.0,85 o más,331.0,146.0,185.0
10,101.0,10109.0,0 a 4,3024.0,1551.0,1473.0
10,101.0,10109.0,5 a 9,3717.0,1923.0,1794.0
10,101.0,10109.0,10 a 14,3909.0,1969.0,1940.0
10,101.0,10109.0,15 a 19,3279.0,1709.0,1570.0
10,101.0,10109.0,20 a 24,2596.0,1323.0,1273.0
10,101.0,10109.0,25 a 29,3285.0,1629.0,1656.0
10,101.0,10109.0,30 a 34,4513.0,2150.0,2363.0
10,101.0,10109.0,35 a 39,4719.0,2241.0,2478.0
10,101.0,10109.0,40 a 44,4326.0,2110.0,2216.0
10,101.0,10109.0,45 a 49,3856.0,1887.0,1969.0
10,101.0,10109.0,50 a 54,3514.0,1662.0,1852.0
10,101.0,10109.0,55 a 59,2998.0,1459.0,1539.0
10,101.0,10109.0,60 a 64,2893.0,1359.0,1534.0
10,101.0,10109.0,65 a 69,2258.0,1070.0,1188.0
10,101.0,10109.0,70 a 74,1640.0,781.0,859.0
10,101.0,10109.0,75 a 79,1056.0,474.0,582.0
10,101.0,10109.0,80 a 84,715.0,293.0,422.0
10,101.0,10109.0,85 o más,644.0,224.0,420.0
10,102.0,10201.0,0 a 4,2101.0,1058.0,1043.0
10,102.0,10201.0,5 a 9,2806.0,1394.0,1412.0
10,102.0,10201.0,10 a 14,3306.0,1736.0,1570.0
10,102.0,10201.0,15 a 19,3135.0,1620.0,1515.0
10,102.0,10201.0,20 a 24,2779.0,1474.0,1305.0
10,102.0,10201.0,25 a 29,3468.0,1742.0,1726.0
10,102.0,10201.0,30 a 34,3919.0,1908.0,2011.0
10,102.0,10201.0,35 a 39,3769.0,1836.0,1933.0
10,102.0,10201.0,40 a 44,3589.0,1674.0,1915.0
10,102.0,10201.0,45 a 49,3414.0,1645.0,1769.0
10,102.0,10201.0,50 a 54,3126.0,1511.0,1615.0
10,102.0,10201.0,55 a 59,3088.0,1462.0,1626.0
10,102.0,10201.0,60 a 64,2600.0,1234.0,1366.0
10,102.0,10201.0,65 a 69,1933.0,913.0,1020.0
10,102.0,10201.0,70 a 74,1475.0,661.0,814.0
10,102.0,10201.0,75 a 79,1027.0,430.0,597.0
10,102.0,10201.0,80 a 84,794.0,302.0,492.0
10,102.0,10201.0,85 o más,668.0,232.0,436.0
10,102.0,10202.0,0 a 4,1630.0,849.0,781.0
10,102.0,10202.0,5 a 9,2358.0,1219.0,1139.0
10,102.0,10202.0,10 a 14,2716.0,1353.0,1363.0
10,102.0,10202.0,15 a 19,2596.0,1328.0,1268.0
10,102.0,10202.0,20 a 24,2213.0,1203.0,1010.0
10,102.0,10202.0,25 a 29,2618.0,1324.0,1294.0
10,102.0,10202.0,30 a 34,2918.0,1398.0,1520.0
10,102.0,10202.0,35 a 39,3022.0,1402.0,1620.0
10,102.0,10202.0,40 a 44,2751.0,1319.0,1432.0
10,102.0,10202.0,45 a 49,2679.0,1261.0,1418.0
10,102.0,10202.0,50 a 54,2957.0,1422.0,1535.0
10,102.0,10202.0,55 a 59,3077.0,1522.0,1555.0
10,102.0,10202.0,60 a 64,2770.0,1334.0,1436.0
10,102.0,10202.0,65 a 69,2229.0,1055.0,1174.0
10,102.0,10202.0,70 a 74,1592.0,763.0,829.0
10,102.0,10202.0,75 a 79,1261.0,610.0,651.0
10,102.0,10202.0,80 a 84,874.0,363.0,511.0
10,102.0,10202.0,85 o más,688.0,256.0,432.0
10,102.0,10203.0,0 a 4,715.0,368.0,347.0
10,102.0,10203.0,5 a 9,925.0,469.0,456.0
10,102.0,10203.0,10 a 14,1080.0,554.0,526.0
10,102.0,10203.0,15 a 19,1008.0,519.0,489.0
10,102.0,10203.0,20 a 24,945.0,463.0,482.0
10,102.0,10203.0,25 a 29,1070.0,527.0,543.0
10,102.0,10203.0,30 a 34,1246.0,616.0,630.0
10,102.0,10203.0,35 a 39,1250.0,606.0,644.0
10,102.0,10203.0,40 a 44,1194.0,566.0,628.0
10,102.0,10203.0,45 a 49,1151.0,594.0,557.0
10,102.0,10203.0,50 a 54,1185.0,598.0,587.0
10,102.0,10203.0,55 a 59,1175.0,560.0,615.0
10,102.0,10203.0,60 a 64,956.0,476.0,480.0
10,102.0,10203.0,65 a 69,750.0,365.0,385.0
10,102.0,10203.0,70 a 74,516.0,242.0,274.0
10,102.0,10203.0,75 a 79,389.0,183.0,206.0
10,102.0,10203.0,80 a 84,255.0,106.0,149.0
10,102.0,10203.0,85 o más,268.0,84.0,184.0
10,102.0,10204.0,0 a 4,151.0,78.0,73.0
10,102.0,10204.0,5 a 9,179.0,93.0,86.0
10,102.0,10204.0,10 a 14,257.0,141.0,116.0
10,102.0,10204.0,15 a 19,255.0,123.0,132.0
10,102.0,10204.0,20 a 24,205.0,110.0,95.0
10,102.0,10204.0,25 a 29,226.0,121.0,105.0
10,102.0,10204.0,30 a 34,224.0,99.0,125.0
10,102.0,10204.0,35 a 39,253.0,113.0,140.0
10,102.0,10204.0,40 a 44,263.0,123.0,140.0
10,102.0,10204.0,45 a 49,257.0,123.0,134.0
10,102.0,10204.0,50 a 54,255.0,141.0,114.0
10,102.0,10204.0,55 a 59,252.0,122.0,130.0
10,102.0,10204.0,60 a 64,220.0,109.0,111.0
10,102.0,10204.0,65 a 69,183.0,87.0,96.0
10,102.0,10204.0,70 a 74,144.0,62.0,82.0
10,102.0,10204.0,75 a 79,127.0,55.0,72.0
10,102.0,10204.0,80 a 84,100.0,40.0,60.0
10,102.0,10204.0,85 o más,111.0,34.0,77.0
10,102.0,10205.0,0 a 4,738.0,376.0,362.0
10,102.0,10205.0,5 a 9,904.0,458.0,446.0
10,102.0,10205.0,10 a 14,1036.0,553.0,483.0
10,102.0,10205.0,15 a 19,1047.0,544.0,503.0
10,102.0,10205.0,20 a 24,952.0,514.0,438.0
10,102.0,10205.0,25 a 29,1112.0,542.0,570.0
10,102.0,10205.0,30 a 34,1181.0,573.0,608.0
10,102.0,10205.0,35 a 39,1055.0,497.0,558.0
10,102.0,10205.0,40 a 44,1082.0,534.0,548.0
10,102.0,10205.0,45 a 49,988.0,469.0,519.0
10,102.0,10205.0,50 a 54,1058.0,508.0,550.0
10,102.0,10205.0,55 a 59,1003.0,524.0,479.0
10,102.0,10205.0,60 a 64,802.0,418.0,384.0
10,102.0,10205.0,65 a 69,626.0,317.0,309.0
10,102.0,10205.0,70 a 74,425.0,202.0,223.0
10,102.0,10205.0,75 a 79,366.0,174.0,192.0
10,102.0,10205.0,80 a 84,262.0,108.0,154.0
10,102.0,10205.0,85 o más,257.0,92.0,165.0
10,102.0,10206.0,0 a 4,156.0,74.0,82.0
10,102.0,10206.0,5 a 9,215.0,117.0,98.0
10,102.0,10206.0,10 a 14,252.0,133.0,119.0
10,102.0,10206.0,15 a 19,229.0,129.0,100.0
10,102.0,10206.0,20 a 24,226.0,123.0,103.0
10,102.0,10206.0,25 a 29,272.0,152.0,120.0
10,102.0,10206.0,30 a 34,272.0,136.0,136.0
10,102.0,10206.0,35 a 39,266.0,140.0,126.0
10,102.0,10206.0,40 a 44,302.0,149.0,153.0
10,102.0,10206.0,45 a 49,291.0,157.0,134.0
10,102.0,10206.0,50 a 54,287.0,154.0,133.0
10,102.0,10206.0,55 a 59,302.0,146.0,156.0
10,102.0,10206.0,60 a 64,239.0,111.0,128.0
10,102.0,10206.0,65 a 69,221.0,93.0,128.0
10,102.0,10206.0,70 a 74,179.0,83.0,96.0
10,102.0,10206.0,75 a 79,145.0,64.0,81.0
10,102.0,10206.0,80 a 84,108.0,39.0,69.0
10,102.0,10206.0,85 o más,86.0,21.0,65.0
10,102.0,10207.0,0 a 4,276.0,141.0,135.0
10,102.0,10207.0,5 a 9,297.0,154.0,143.0
10,102.0,10207.0,10 a 14,370.0,167.0,203.0
10,102.0,10207.0,15 a 19,381.0,210.0,171.0
10,102.0,10207.0,20 a 24,333.0,176.0,157.0
10,102.0,10207.0,25 a 29,356.0,173.0,183.0
10,102.0,10207.0,30 a 34,446.0,228.0,218.0
10,102.0,10207.0,35 a 39,372.0,190.0,182.0
10,102.0,10207.0,40 a 44,377.0,181.0,196.0
10,102.0,10207.0,45 a 49,426.0,207.0,219.0
10,102.0,10207.0,50 a 54,398.0,226.0,172.0
10,102.0,10207.0,55 a 59,390.0,194.0,196.0
10,102.0,10207.0,60 a 64,373.0,189.0,184.0
10,102.0,10207.0,65 a 69,292.0,154.0,138.0
10,102.0,10207.0,70 a 74,214.0,104.0,110.0
10,102.0,10207.0,75 a 79,170.0,74.0,96.0
10,102.0,10207.0,80 a 84,111.0,52.0,59.0
10,102.0,10207.0,85 o más,108.0,39.0,69.0
10,102.0,10208.0,0 a 4,1609.0,815.0,794.0
10,102.0,10208.0,5 a 9,1949.0,999.0,950.0
10,102.0,10208.0,10 a 14,2079.0,1063.0,1016.0
10,102.0,10208.0,15 a 19,1996.0,1056.0,940.0
10,102.0,10208.0,20 a 24,1832.0,955.0,877.0
10,102.0,10208.0,25 a 29,2128.0,1068.0,1060.0
10,102.0,10208.0,30 a 34,2577.0,1276.0,1301.0
10,102.0,10208.0,35 a 39,2395.0,1164.0,1231.0
10,102.0,10208.0,40 a 44,2176.0,1048.0,1128.0
10,102.0,10208.0,45 a 49,1814.0,932.0,882.0
10,102.0,10208.0,50 a 54,1865.0,935.0,930.0
10,102.0,10208.0,55 a 59,1874.0,977.0,897.0
10,102.0,10208.0,60 a 64,1524.0,785.0,739.0
10,102.0,10208.0,65 a 69,988.0,492.0,496.0
10,102.0,10208.0,70 a 74,650.0,349.0,301.0
10,102.0,10208.0,75 a 79,420.0,185.0,235.0
10,102.0,10208.0,80 a 84,324.0,138.0,186.0
10,102.0,10208.0,85 o más,260.0,102.0,158.0
10,102.0,10209.0,0 a 4,314.0,154.0,160.0
10,102.0,10209.0,5 a 9,430.0,212.0,218.0
10,102.0,10209.0,10 a 14,491.0,250.0,241.0
10,102.0,10209.0,15 a 19,579.0,314.0,265.0
10,102.0,10209.0,20 a 24,488.0,250.0,238.0
10,102.0,10209.0,25 a 29,501.0,253.0,248.0
10,102.0,10209.0,30 a 34,593.0,303.0,290.0
10,102.0,10209.0,35 a 39,521.0,245.0,276.0
10,102.0,10209.0,40 a 44,559.0,274.0,285.0
10,102.0,10209.0,45 a 49,599.0,314.0,285.0
10,102.0,10209.0,50 a 54,649.0,329.0,320.0
10,102.0,10209.0,55 a 59,594.0,331.0,263.0
10,102.0,10209.0,60 a 64,562.0,286.0,276.0
10,102.0,10209.0,65 a 69,450.0,227.0,223.0
10,102.0,10209.0,70 a 74,366.0,170.0,196.0
10,102.0,10209.0,75 a 79,280.0,134.0,146.0
10,102.0,10209.0,80 a 84,218.0,105.0,113.0
10,102.0,10209.0,85 o más,215.0,88.0,127.0
10,102.0,10210.0,0 a 4,289.0,150.0,139.0
10,102.0,10210.0,5 a 9,371.0,185.0,186.0
10,102.0,10210.0,10 a 14,479.0,234.0,245.0
10,102.0,10210.0,15 a 19,506.0,261.0,245.0
10,102.0,10210.0,20 a 24,436.0,209.0,227.0
10,102.0,10210.0,25 a 29,495.0,260.0,235.0
10,102.0,10210.0,30 a 34,483.0,244.0,239.0
10,102.0,10210.0,35 a 39,504.0,240.0,264.0
10,102.0,10210.0,40 a 44,562.0,271.0,291.0
10,102.0,10210.0,45 a 49,552.0,282.0,270.0
10,102.0,10210.0,50 a 54,595.0,307.0,288.0
10,102.0,10210.0,55 a 59,529.0,275.0,254.0
10,102.0,10210.0,60 a 64,478.0,229.0,249.0
10,102.0,10210.0,65 a 69,437.0,217.0,220.0
10,102.0,10210.0,70 a 74,334.0,135.0,199.0
10,102.0,10210.0,75 a 79,278.0,116.0,162.0
10,102.0,10210.0,80 a 84,216.0,75.0,141.0
10,102.0,10210.0,85 o más,134.0,37.0,97.0
10,103.0,10301.0,0 a 4,7133.0,3572.0,3561.0
10,103.0,10301.0,5 a 9,9741.0,5030.0,4711.0
10,103.0,10301.0,10 a 14,11558.0,5924.0,5634.0
10,103.0,10301.0,15 a 19,11405.0,5835.0,5570.0
10,103.0,10301.0,20 a 24,10456.0,5240.0,5216.0
10,103.0,10301.0,25 a 29,12292.0,6102.0,6190.0
10,103.0,10301.0,30 a 34,13221.0,6514.0,6707.0
10,103.0,10301.0,35 a 39,12490.0,6044.0,6446.0
10,103.0,10301.0,40 a 44,11625.0,5559.0,6066.0
10,103.0,10301.0,45 a 49,10928.0,5046.0,5882.0
10,103.0,10301.0,50 a 54,11063.0,5185.0,5878.0
10,103.0,10301.0,55 a 59,10655.0,4917.0,5738.0
10,103.0,10301.0,60 a 64,9764.0,4474.0,5290.0
10,103.0,10301.0,65 a 69,7975.0,3579.0,4396.0
10,103.0,10301.0,70 a 74,5907.0,2593.0,3314.0
10,103.0,10301.0,75 a 79,4457.0,1831.0,2626.0
10,103.0,10301.0,80 a 84,2981.0,1156.0,1825.0
10,103.0,10301.0,85 o más,2804.0,883.0,1921.0
10,103.0,10302.0,0 a 4,387.0,204.0,183.0
10,103.0,10302.0,5 a 9,519.0,250.0,269.0
10,103.0,10302.0,10 a 14,574.0,295.0,279.0
10,103.0,10302.0,15 a 19,546.0,281.0,265.0
10,103.0,10302.0,20 a 24,504.0,283.0,221.0
10,103.0,10302.0,25 a 29,618.0,321.0,297.0
10,103.0,10302.0,30 a 34,604.0,308.0,296.0
10,103.0,10302.0,35 a 39,614.0,305.0,309.0
10,103.0,10302.0,40 a 44,524.0,255.0,269.0
10,103.0,10302.0,45 a 49,534.0,280.0,254.0
