Periodo,Comuna,Cantidad_40%,Cantidad_41-50%,Cantidad_51-60%,Cantidad_61-70,Cantidad_71-80%,Cantidad_81-90%,Cantidad_91-100%,Totales_por_comuna
201812,13402,39063,6605,5238,4990,4891,6113,1743,68643
201812,13604,26036,4911,3860,3776,3778,4965,1377,48703
201812,16106,7784,837,572,501,412,466,207,10779
201812,13605,34583,7993,6671,6138,5959,8409,2367,72120
201812,14102,3559,502,390,327,303,290,100,5471
201812,16107,11785,1444,949,687,627,735,240,16467
202302,1101,77004,12119,12724,11928,15123,31319,12682,172899
202302,1401,8301,1189,1210,1049,1349,2012,854,15964
202302,1107,69673,8600,8761,7220,9085,13807,5165,122311
202302,1404,2031,256,174,130,165,225,98,3079
202302,2101,129290,24798,25484,23831,30621,74796,29146,337966
202302,1402,1021,103,58,33,63,66,38,1382
202302,1405,3626,517,566,415,529,799,326,6778
202302,1403,860,111,62,28,49,167,62,1339
202302,2201,57918,10207,10346,9780,14150,34093,14125,150619
202302,2104,6221,1000,984,837,1028,1709,773,12552
202302,2102,5969,1101,1068,1010,1470,2447,1059,14124
202302,2103,711,136,145,122,143,291,200,1748
202302,2202,89,11,17,23,25,40,30,235
202302,2302,1584,268,308,288,427,1269,424,4568
202302,3101,74467,10330,9998,9261,13424,27879,11773,157132
202302,2203,5087,767,813,620,906,1471,632,10296
202302,2301,14225,1896,1557,1392,1935,3825,1727,26557
202302,3102,11302,1563,1398,1257,1719,2805,1265,21309
202302,3103,8224,922,966,790,1198,2076,851,15027
202302,3201,7014,1068,988,804,1172,1876,738,13660
202302,3202,4439,905,873,971,1471,2725,998,12382
202302,3301,28225,3704,3714,3403,4695,8063,3456,55260
202302,3302,3300,409,387,304,305,404,167,5276
202302,3303,4265,719,653,535,573,827,332,7904
202302,4101,98950,16649,15013,14071,16661,36367,11571,209282
202302,3304,5953,891,740,724,949,1638,790,11685
202302,4102,125222,19051,17231,15673,18429,31819,10771,238196
202302,4103,6678,960,787,651,918,1908,615,12517
202302,4104,3642,500,350,246,347,471,194,5750
202302,4105,3514,471,398,316,319,426,130,5574
202302,4106,18467,2409,2021,1653,2124,2590,834,30098
202302,4201,17006,2723,2633,2384,2796,4299,1838,33679
202302,4202,6697,804,593,540,639,864,286,10423
202302,4204,14792,2603,2239,2150,2576,4319,1953,30632
202302,4203,14362,2393,1536,1397,1475,2380,815,24358
202302,4301,65389,9736,9031,7525,8975,12101,4487,117244
202302,4302,9248,1175,847,748,840,1016,351,14225
202302,4303,21174,2628,2356,1768,2094,2343,846,33209
202302,4304,7883,929,730,571,772,1159,407,12451
202302,4305,3106,449,308,223,239,396,148,4869
202302,5107,20371,2793,2299,2039,2388,3930,1261,35081
202302,5101,155181,22927,22251,18924,22494,35455,11696,288928
202302,5109,139773,25892,24136,21918,24335,44777,14681,295512
202302,5103,15920,2827,2750,2511,2949,7871,2725,37553
202302,5102,14732,2376,2214,2138,2337,3671,1027,28495
202302,5105,13018,1972,1597,1357,1381,2755,763,22843
202302,5605,12370,1713,1327,993,987,1754,560,19704
202302,5104,496,76,85,83,125,134,62,1061
202302,5502,30823,4069,3729,3255,4058,6362,2119,54415
202302,5503,11538,1776,1479,1184,1371,1741,494,19583
202302,5404,6533,904,828,531,752,964,346,10858
202302,5501,48130,7441,6941,6041,7348,11607,3600,91108
202302,5603,17295,2170,1723,1271,1303,1700,490,25952
202302,5604,12595,1964,1418,1225,1090,2081,590,20963
202302,5506,11425,1997,1821,1478,1894,3201,980,22796
202302,5601,50088,8681,7451,6314,7521,10918,3585,94558
202302,5602,8629,1390,1194,1124,1000,2504,633,16474
202302,5201,3267,581,679,647,781,1126,428,7509
202302,5606,4612,1142,1036,834,896,2192,763,11475
202302,5701,41674,6135,5389,4968,5792,9189,3232,76379
202302,5402,11778,1721,1461,1308,1398,2223,842,20731
202302,5301,26611,4955,4969,4386,5415,9985,3343,59664
202302,5302,7759,1248,1279,1099,1476,2385,795,16041
202302,5304,9258,1623,1418,1245,1473,2639,846,18502
202302,5401,23435,3576,2739,2568,2481,3824,1317,39940
202302,5504,9612,1736,1443,1399,2103,4271,1542,22106
202302,5403,3772,759,564,429,490,692,195,6901
202302,5303,5794,853,793,563,682,1352,374,10411
202302,5405,4328,908,728,627,654,1159,354,8758
202302,5702,8310,1155,1102,910,1203,1683,558,14921
202302,6104,12361,1941,1749,1469,1473,1953,569,21515
202302,6101,114258,19197,18548,18001,21329,38231,12928,242492
202302,6107,17002,2614,2050,1712,1852,2486,649,28365
202302,6108,17429,2705,2502,2665,3783,11643,3869,44596
202302,6105,11289,1885,1718,1445,1724,2780,746,21587
202302,5703,16000,1997,1680,1581,2025,3090,1114,27487
202302,5704,4320,679,567,489,598,725,217,7595
202302,5705,10884,1488,1244,957,1113,1624,478,17788
202302,6111,7044,1161,1086,838,946,1854,554,13483
202302,5801,72727,12625,11757,11102,13498,24373,7602,153684
202302,5804,60771,10188,9864,8981,10647,18167,5275,123893
202302,6102,7293,1253,1101,946,1053,1314,415,13375
202302,6106,19438,2739,2728,2248,2760,4371,1281,35565
202302,5802,29121,4162,3967,3272,3851,5935,2009,52317
202302,5803,11867,1465,1310,1058,1103,1930,589,19322
202302,6109,9097,1209,1123,880,918,1124,318,14669
202302,7102,28624,3635,3457,3016,3570,5364,1691,49357
202302,7103,7143,810,686,483,637,739,234,10732
202302,6103,4652,711,527,422,502,891,260,7965
202302,5706,9039,1469,1395,1091,1071,1343,423,15831
202302,6110,15296,2334,1879,1729,1980,2629,752,26599
202302,6305,11335,1696,1364,1107,1163,1488,403,18556
202302,6306,7400,1362,1069,946,916,1199,298,13190
202302,6205,4960,712,493,415,409,845,244,8078
202302,6206,5189,564,420,282,283,575,154,7467
202302,6301,40153,6384,5902,5127,6047,9061,2805,75479
202302,6303,23030,3179,2853,2340,2556,3146,909,38013
202302,7101,108340,17837,15991,13794,15955,28441,9788,210146
202302,6308,5731,757,813,590,531,780,205,9407
202302,6310,24454,3305,3022,2580,2668,4226,1564,41819
202302,6113,12491,1903,1815,1432,1368,1885,367,21261
202302,7104,3010,407,284,215,195,294,78,4483
202302,7105,34285,4432,3792,3414,4200,6328,2110,58561
202302,6203,5476,699,600,428,467,823,249,8742
202302,6204,4977,802,658,542,560,797,240,8576
202302,6115,36011,5466,4732,3951,4649,6551,1949,63309
202302,6117,27718,4266,3804,3396,3457,5428,1455,49524
202302,6201,12762,1988,1544,1436,1245,2304,642,21921
202302,6114,8793,1195,993,774,829,1258,305,14147
202302,6302,10641,1270,1078,845,817,1087,305,16043
202302,6307,7198,1133,944,767,881,1167,358,12448
202302,6309,2718,366,328,185,262,377,90,4326
202302,7107,5696,824,644,537,583,780,210,9274
202302,7108,10063,1430,1259,938,893,1078,277,15938
202302,6112,8402,1359,1305,1022,1256,1577,362,15283
202302,6304,4940,663,611,350,439,665,179,7847
202302,7109,31144,3564,3076,2597,2878,3684,1209,48152
202302,6116,14593,2466,2440,2037,2288,3084,891,27799
202302,6202,2467,380,353,276,187,382,113,4158
202302,7106,6401,880,777,610,532,813,178,10191
202302,7404,30297,3514,2764,2404,2621,3887,1250,46737
202302,7402,16125,1662,1516,1219,1556,1874,703,24655
202302,7403,23288,3040,2354,1881,1999,2137,598,35297
202302,7407,11167,1647,1334,1080,1175,1381,488,18272
202302,8101,80009,16036,14913,14279,16989,34147,13000,189373
202302,7405,16212,1708,1411,1154,1197,1407,389,23478
202302,7201,29038,3717,3053,2293,2627,3659,1357,45744
202302,7202,6703,788,535,427,427,633,200,9713
202302,7203,6106,746,514,432,389,714,241,9142
202302,8102,62776,10912,9985,8672,10775,14008,4452,121580
202302,7302,7398,765,596,495,571,811,282,10918
202302,7303,4444,630,457,422,451,780,263,7447
202302,7304,28845,4574,4200,3195,3436,4099,1044,49393
202302,7401,58040,8070,7130,5948,6749,10573,3762,100272
202302,7301,87398,13292,12061,10481,11362,18050,5937,158581
202302,7308,18501,2890,2535,2030,2089,2597,644,31286
202302,7309,3013,437,249,244,220,324,107,4594
202302,7406,29888,4148,3211,2717,3208,4060,1204,48436
202302,7408,14016,1687,1333,1040,1168,1259,417,20920
202302,7305,7125,988,801,624,626,807,198,11169
202302,7306,10792,1480,1244,1021,1016,1487,411,17451
202302,7307,11479,1920,1610,1334,1281,1485,417,19526
202302,8205,17458,3133,3410,2500,2925,3062,978,33466
202302,7110,7223,925,725,755,660,827,254,11369
202302,8112,41672,8065,7743,6890,8822,13770,4583,91545
202302,8110,64066,12231,12208,11258,15116,23326,8411,146616
202302,8111,32743,4971,4524,3496,4169,6052,1935,57890
202302,8204,4528,486,396,271,308,389,153,6531
202302,8201,17249,2209,1936,1391,1698,2089,824,27396
202302,8202,20848,3048,2973,2509,2999,4662,1592,38631
202302,8203,25785,2611,2191,1620,1849,2519,951,37526
202302,8103,37568,6630,6123,5451,6879,11951,4005,78607
202302,8206,15497,1925,1696,1324,1546,1982,614,24584
202302,8109,9582,1263,1152,850,1036,1225,366,15474
202302,8104,7652,996,825,543,708,912,296,11932
202302,8105,15764,2428,2116,1690,1834,2136,598,26566
202302,8107,25909,4222,4030,3425,4152,5910,1945,49593
202302,8207,8992,630,649,388,449,570,191,11869
202302,8301,110057,17734,16240,14717,17464,27140,9341,212693
202302,8106,24288,4577,4657,3412,4009,4356,1244,46543
202302,8108,54083,9374,8821,8175,9671,20720,7277,118121
202302,9101,135873,21973,19328,17316,19954,37891,14401,266736
202302,9102,19707,1642,1204,910,961,1240,388,26052
202302,8313,14862,1784,1547,1235,1455,1839,599,23321
202302,9105,18447,2331,1780,1331,1352,1500,440,27181
202302,9108,26409,3623,2959,2419,2638,3651,1147,42846
202302,9109,17310,2084,1618,1165,1414,1625,588,25804
202302,8302,2806,359,269,284,327,340,135,4520
202302,9111,24426,2647,2224,1496,1753,1920,605,35071
202302,8305,19329,2286,2015,1720,2029,2364,683,30426
202302,8306,14007,2418,2155,1722,2240,3357,1025,26924
202302,8312,10284,1247,1166,861,1126,1517,485,16686
202302,8304,12525,2089,1872,1615,2125,3040,965,24231
202302,8309,6364,885,723,641,710,729,240,10292
202302,8310,2217,289,326,190,292,436,150,3900
202302,8314,5908,280,260,198,244,290,98,7278
202302,9103,14945,1436,1191,901,890,1204,354,20921
202302,9106,10565,956,630,445,439,489,159,13683
202302,9107,10330,1226,986,787,859,1110,340,15638
202302,8303,18383,2577,2177,1995,2345,2951,1005,31433
202302,8308,3083,349,214,227,261,337,112,4583
202302,10101,124808,20424,18605,17611,21298,36259,13028,252033
202302,9104,7603,479,473,302,415,458,177,9907
202302,8311,9255,1336,1048,854,996,1154,424,15067
202302,9110,5827,462,335,270,325,411,152,7782
202302,8307,6817,877,760,756,800,1010,326,11346
202302,9204,7459,572,500,333,384,488,131,9867
202302,9205,9580,507,485,384,490,643,290,12379
202302,9201,29897,4969,3950,3456,3927,5733,2097,54029
202302,9202,17224,2009,1685,1351,1537,1872,690,26368
202302,9208,9742,794,599,472,577,857,306,13347
202302,9210,13631,1459,1193,893,947,1397,501,20021
202302,9211,21157,3166,2540,2054,2342,3137,1113,35509
202302,9112,51000,6855,5575,4280,4574,6126,2012,80422
202302,9113,5222,697,574,401,323,351,123,7691
202302,9114,17894,2307,1859,1513,1683,2225,674,28155
202302,10102,20980,3402,2821,2495,2653,3367,1005,36723
202302,9120,42946,5109,4459,3715,4171,6791,2274,69465
202302,9121,11366,782,672,441,535,572,156,14524
202302,9115,20240,2826,2367,1950,2007,3660,1086,34136
202302,9116,11636,700,516,292,389,493,160,14186
202302,9117,13610,876,598,452,476,678,237,16927
202302,9119,20894,2455,2067,1600,1966,2320,757,32059
202302,9206,5460,596,570,344,363,502,177,8012
202302,9203,13080,1370,1218,995,1064,1489,526,19742
202302,9207,6904,687,432,333,485,508,172,9521
202302,9209,6892,1045,909,724,853,925,295,11643
202302,10104,8206,1095,905,616,642,824,244,12532
202302,9118,7846,671,484,429,406,593,185,10614
202302,10103,2965,258,250,216,290,441,162,4582
202302,10209,5665,727,579,494,593,779,229,9066
202302,10210,4969,645,495,401,466,755,299,8030
202302,10201,23346,4200,3928,3700,4003,6637,3104,48918
202302,10302,5731,848,706,480,588,805,214,9372
202302,10303,12961,1841,1552,1154,1228,1600,482,20818
202302,10304,7129,1172,935,836,695,833,193,11793
202302,10207,3929,399,349,327,294,479,175,5952
202302,10305,9518,1271,1064,863,915,1156,331,15118
202302,10106,12125,1411,1156,880,885,1389,395,18241
202302,10107,9786,1632,1511,1394,1452,2097,602,18474
202302,10108,10852,1049,840,702,906,1224,413,15986
202302,10301,81630,14097,12444,10689,11678,19477,6461,156476
202302,10202,25907,3627,3094,2650,2995,4157,1408,43838
202302,10204,2261,343,312,265,262,418,163,4024
202302,10205,9755,1268,1076,1101,1043,1617,418,16278
202302,10306,7411,573,404,288,322,406,125,9529
202302,10208,16321,2580,2345,2015,2219,3163,1132,29775
202302,10203,9024,1354,1273,1073,1110,1682,491,16007
202302,10105,12967,1786,1572,1412,1409,2041,711,21898
202302,10109,20360,3574,3170,2935,3295,7950,2960,44244
202302,13103,81670,11387,11209,9147,10291,13679,3416,140799
202302,10206,2512,316,290,208,289,317,110,4042
202302,12102,49,18,34,23,29,53,16,222
202302,12103,38,11,26,26,17,51,13,182
202302,12104,93,29,48,29,25,57,46,327
202302,12201,534,85,130,201,287,417,275,1929
202302,11401,3101,459,467,306,369,561,290,5553
202302,12101,46991,10103,10279,9962,13124,22257,8432,121148
202302,13102,37668,6635,6057,5257,6374,12193,3516,77700
202302,12401,11656,2059,2155,2054,2228,3500,1551,25203
202302,13101,122586,24013,26768,28255,36010,73833,33168,344633
202302,10307,7564,1042,817,666,575,776,197,11637
202302,10401,2496,413,388,315,338,500,205,4655
202302,13104,62033,11160,10750,9329,10881,17014,4336,125503
202302,11203,1025,131,138,126,104,156,90,1770
202302,11301,1772,317,268,306,298,460,213,3634
202302,10403,6929,732,664,493,688,883,383,10772
202302,11101,27880,4680,4412,3957,4607,8302,4584,58422
202302,11201,13019,1931,1849,1716,2129,3193,1589,25426
202302,12301,2400,470,510,545,822,1255,661,6663
202302,11402,1893,265,185,156,169,305,102,3075
202302,12302,110,42,55,60,58,87,49,461
202302,11302,286,94,66,60,80,116,107,809
202302,11303,287,51,38,39,52,83,26,576
202302,10404,1002,142,164,103,140,240,105,1896
202302,10402,1560,275,218,280,257,336,138,3064
202302,13105,89949,13137,11812,10081,11865,17297,4473,158614
202302,11202,3138,468,506,384,448,737,347,6028
202302,12303,31,5,21,29,16,20,17,143
202302,12402,50,21,37,20,40,89,27,284
202302,11102,537,91,75,48,64,86,39,940
202302,13115,17452,3561,3558,3293,3267,10617,3906,45654
202302,13106,73789,13063,13432,13035,15060,25304,7945,161628
202302,13118,42356,8450,8082,7612,9427,23933,8259,108119
202302,13119,188076,37650,36218,33955,43058,101431,30221,470609
202302,13116,58708,8506,7683,6234,6845,8919,1945,98840
202302,13112,113347,16287,14291,11464,11958,13582,3025,183954
202302,13113,16764,3710,3559,3646,4262,16095,5906,53942
202302,13120,36651,8945,8873,9509,11142,47323,22873,145316
202302,13121,56456,9495,8421,6709,7575,12196,3095,103947
202302,13107,37051,6049,5738,4697,5575,16496,6939,82545
202302,13108,46862,8890,9497,8779,10301,16775,4878,105982
202302,13111,66276,10747,9898,8256,9256,13171,3395,120999
202302,13114,28892,7924,7360,8271,9885,55096,34081,151509
202302,13117,50401,8538,7963,6638,7742,11546,3186,96014
202302,13110,140474,26625,24855,23954,28313,67436,21169,332826
202302,13109,38015,6766,6499,6402,7848,16367,4870,86767
202302,13201,246795,42798,39893,36597,46090,90042,25276,527491
202302,13128,76232,12524,11443,10247,11433,18532,4513,144924
202302,13126,57074,10346,10069,9386,10727,18581,5326,121509
202302,13127,82201,12987,12554,11326,12213,20571,5879,157731
202302,13132,3118,997,981,1189,1242,11216,4966,23709
202302,13129,52398,7709,7249,6508,7699,13932,4230,99725
202302,13130,38420,7552,7594,8034,10182,29135,12314,113231
202302,13131,50876,7331,6386,5356,6046,8733,2237,86965
202302,13122,104171,16399,15891,13621,15080,31914,9667,206743
202302,13125,83755,16129,15612,14515,18371,38040,10386,196808
202302,13123,13504,3352,3482,3953,4695,22913,12633,64532
202302,13124,106357,17983,16303,15298,18109,35393,10040,219483
202302,13503,19742,2675,2323,1965,2257,4462,1333,34757
202302,13504,8711,1309,1103,933,955,1721,451,15183
202302,13501,76105,10677,9275,8193,8683,14599,4497,132029
202302,13603,19292,3008,2661,2154,2384,4433,1168,35100
202302,13605,40451,7348,7157,5865,6913,14319,4171,86224
202302,14101,77917,13062,11736,10534,13036,22484,8668,157437
202302,13505,6421,885,796,555,483,995,252,10387
202302,13601,38404,5498,5095,4347,5540,10815,3041,72740
202302,13203,8176,1328,1179,1013,1242,2596,696,16230
202302,13301,61346,8562,7673,6769,8097,19039,6335,117821
202302,13401,150277,23455,21765,19469,23073,40854,11614,290507
202302,13404,42176,6274,5501,4805,5372,9010,2442,75580
202302,13303,9491,1479,1307,1088,1526,3200,995,19086
202302,13602,22399,2817,2586,2101,2644,3964,1117,37628
202302,13604,32973,5496,5058,4401,5357,11478,3375,68138
202302,13402,51239,7927,6883,6346,7927,16090,5021,101433
202302,13403,10949,1873,1605,1421,1610,3269,910,21637
202302,13302,52116,7168,6533,5941,7529,18749,5192,103228
202302,16104,9527,973,714,575,607,914,258,13568
202302,16105,6046,636,617,490,542,671,219,9221
202302,13502,3584,561,541,362,488,1316,421,7273
202302,13202,11617,2092,1802,1642,1744,4511,1298,24706
202302,15101,129289,15390,15920,13038,16852,28323,10747,229559
202302,15102,687,67,83,57,45,89,37,1065
202302,16103,19455,3066,2543,2200,2411,3097,993,33765
202302,15202,402,35,27,39,21,26,5,557
202302,16101,94610,15840,14314,12310,14079,23405,8574,183132
202302,16102,14089,2048,1872,1513,1611,1981,757,23871
202302,14103,12701,1313,1164,890,1229,1602,533,19432
202302,16106,9075,899,711,686,634,1077,373,13455
202302,16107,13766,1549,1298,987,1031,1617,466,20714
202302,14204,20332,2794,2464,1955,2041,2718,838,33142
202302,14105,4994,668,519,386,542,619,169,7897
202302,14107,14235,1823,1580,1217,1233,1657,546,22291
202302,14201,23161,3286,2859,2351,2421,3812,1245,39135
202302,14202,11545,1330,1056,784,814,1053,357,16939
202302,14104,13574,1834,1623,1153,1349,1495,492,21520
202302,15201,1030,134,129,90,82,141,70,1676
202302,16108,13236,1102,870,763,832,984,331,18118
202302,14102,3709,496,413,321,354,507,157,5957
202302,14106,16025,1729,1466,1295,1661,1978,577,24731
202302,14108,27060,3059,2334,1771,1906,2596,924,39650
202302,14203,8788,868,617,494,581,637,221,12206
202302,16109,10971,1733,1516,1196,1403,2180,678,19677
202302,16201,7802,986,764,540,677,986,282,12037
202302,16202,3876,340,275,286,282,435,123,5617
202302,16301,34521,4735,3767,3301,3553,4922,1654,56453
202302,16303,8928,968,705,541,622,785,248,12797
202302,16305,9948,1221,1073,871,813,994,289,15209
202302,16203,9527,1590,1404,1144,1143,1436,376,16620
202302,16302,20017,2158,1645,1381,1346,1880,537,28964
202302,16304,3837,374,294,249,295,397,156,5602
202302,16204,4365,364,282,261,222,368,112,5974
202302,16205,4003,412,295,245,237,270,70,5532
202302,16206,4442,548,390,337,352,535,148,6752
202302,16207,3964,422,373,317,373,412,146,6007
20250401,1101,81410,13125,12183,12827,15073,24584,10526,169728
20250401,1107,77699,9951,8431,7834,8905,10793,4257,127870
20250401,1401,9453,1255,1259,1192,1369,1783,806,17117
20250401,1405,4028,651,558,544,503,706,299,7289
20250401,2101,137515,27129,24725,26774,32233,59384,24774,332534
20250401,1402,1167,91,81,39,82,79,23,1562
20250401,1403,969,111,69,36,54,174,70,1483
20250401,1404,2178,263,172,161,149,219,86,3228
20250401,2201,63466,11322,10126,10966,14481,28176,12014,150551
20250401,2102,7002,1170,1198,1229,1461,1972,833,14865
20250401,2103,830,175,126,148,159,227,211,1876
20250401,2104,6813,1153,858,859,872,1288,577,12420
