Código región,Código provincia,Código comuna,Grupos de edad,Años de escolaridad promedio
9,91.0,9111.0,55 a 59,9.2
9,91.0,9111.0,60 a 64,8.5
9,91.0,9111.0,65 a 69,8
9,91.0,9111.0,70 a 74,7.3
9,91.0,9111.0,75 a 79,6
9,91.0,9111.0,80 a 84,5.2
9,91.0,9111.0,85 o más,4.4
9,91.0,9112.0,0 a 4,0
9,91.0,9112.0,5 a 9,1.5
9,91.0,9112.0,10 a 14,6.1
9,91.0,9112.0,15 a 19,10.7
9,91.0,9112.0,20 a 24,13.2
9,91.0,9112.0,25 a 29,13.4
9,91.0,9112.0,30 a 34,13.2
9,91.0,9112.0,35 a 39,12.7
9,91.0,9112.0,40 a 44,11.9
9,91.0,9112.0,45 a 49,11
9,91.0,9112.0,50 a 54,10.3
9,91.0,9112.0,55 a 59,9.8
9,91.0,9112.0,60 a 64,8.9
9,91.0,9112.0,65 a 69,8.4
9,91.0,9112.0,70 a 74,7.5
9,91.0,9112.0,75 a 79,6.4
9,91.0,9112.0,80 a 84,5.5
9,91.0,9112.0,85 o más,4.8
9,91.0,9113.0,0 a 4,0
9,91.0,9113.0,5 a 9,1.5
9,91.0,9113.0,10 a 14,6.2
9,91.0,9113.0,15 a 19,10.6
9,91.0,9113.0,20 a 24,13
9,91.0,9113.0,25 a 29,12.9
9,91.0,9113.0,30 a 34,12.9
9,91.0,9113.0,35 a 39,12.4
9,91.0,9113.0,40 a 44,11.2
9,91.0,9113.0,45 a 49,10.1
9,91.0,9113.0,50 a 54,9.8
9,91.0,9113.0,55 a 59,9.1
9,91.0,9113.0,60 a 64,8.5
9,91.0,9113.0,65 a 69,7.9
9,91.0,9113.0,70 a 74,7.3
9,91.0,9113.0,75 a 79,5.6
9,91.0,9113.0,80 a 84,5.5
9,91.0,9113.0,85 o más,4.5
9,91.0,9114.0,0 a 4,0
9,91.0,9114.0,5 a 9,1.4
9,91.0,9114.0,10 a 14,6.1
9,91.0,9114.0,15 a 19,10.7
9,91.0,9114.0,20 a 24,13.1
9,91.0,9114.0,25 a 29,13.6
9,91.0,9114.0,30 a 34,13.6
9,91.0,9114.0,35 a 39,13
9,91.0,9114.0,40 a 44,12.3
9,91.0,9114.0,45 a 49,11.3
9,91.0,9114.0,50 a 54,10.7
9,91.0,9114.0,55 a 59,9.8
9,91.0,9114.0,60 a 64,9.4
9,91.0,9114.0,65 a 69,9.1
9,91.0,9114.0,70 a 74,8.2
9,91.0,9114.0,75 a 79,6.9
9,91.0,9114.0,80 a 84,6.3
9,91.0,9114.0,85 o más,5.4
9,91.0,9115.0,0 a 4,0
9,91.0,9115.0,5 a 9,1.5
9,91.0,9115.0,10 a 14,6
9,91.0,9115.0,15 a 19,10.5
9,91.0,9115.0,20 a 24,12.8
9,91.0,9115.0,25 a 29,13.6
9,91.0,9115.0,30 a 34,13.9
9,91.0,9115.0,35 a 39,13.8
9,91.0,9115.0,40 a 44,13.3
9,91.0,9115.0,45 a 49,12.3
9,91.0,9115.0,50 a 54,11.6
9,91.0,9115.0,55 a 59,11.2
9,91.0,9115.0,60 a 64,10.6
9,91.0,9115.0,65 a 69,10.5
9,91.0,9115.0,70 a 74,9.7
9,91.0,9115.0,75 a 79,8.6
9,91.0,9115.0,80 a 84,7.8
9,91.0,9115.0,85 o más,7.3
9,91.0,9116.0,0 a 4,0
9,91.0,9116.0,5 a 9,1.5
9,91.0,9116.0,10 a 14,6.1
9,91.0,9116.0,15 a 19,10.6
9,91.0,9116.0,20 a 24,12.6
9,91.0,9116.0,25 a 29,12.6
9,91.0,9116.0,30 a 34,12.3
9,91.0,9116.0,35 a 39,11.7
9,91.0,9116.0,40 a 44,10.6
9,91.0,9116.0,45 a 49,9.5
9,91.0,9116.0,50 a 54,8.9
9,91.0,9116.0,55 a 59,8
9,91.0,9116.0,60 a 64,7.4
9,91.0,9116.0,65 a 69,7.1
9,91.0,9116.0,70 a 74,6.5
9,91.0,9116.0,75 a 79,5.2
9,91.0,9116.0,80 a 84,4.3
9,91.0,9116.0,85 o más,3.8
9,91.0,9117.0,0 a 4,0
9,91.0,9117.0,5 a 9,1.6
9,91.0,9117.0,10 a 14,6.2
9,91.0,9117.0,15 a 19,10.8
9,91.0,9117.0,20 a 24,12.7
9,91.0,9117.0,25 a 29,12.8
9,91.0,9117.0,30 a 34,12.5
9,91.0,9117.0,35 a 39,11.6
9,91.0,9117.0,40 a 44,10.9
9,91.0,9117.0,45 a 49,9.7
9,91.0,9117.0,50 a 54,9.2
9,91.0,9117.0,55 a 59,8.5
9,91.0,9117.0,60 a 64,7.8
9,91.0,9117.0,65 a 69,7.6
9,91.0,9117.0,70 a 74,6.3
9,91.0,9117.0,75 a 79,5.3
9,91.0,9117.0,80 a 84,4.8
9,91.0,9117.0,85 o más,3.9
9,91.0,9118.0,0 a 4,0
9,91.0,9118.0,5 a 9,1.7
9,91.0,9118.0,10 a 14,6.3
9,91.0,9118.0,15 a 19,10.9
9,91.0,9118.0,20 a 24,12.9
9,91.0,9118.0,25 a 29,13.1
9,91.0,9118.0,30 a 34,12.6
9,91.0,9118.0,35 a 39,12.4
9,91.0,9118.0,40 a 44,11.1
9,91.0,9118.0,45 a 49,10
9,91.0,9118.0,50 a 54,9.6
9,91.0,9118.0,55 a 59,8.8
9,91.0,9118.0,60 a 64,7.8
9,91.0,9118.0,65 a 69,7.7
9,91.0,9118.0,70 a 74,6.4
9,91.0,9118.0,75 a 79,5.2
9,91.0,9118.0,80 a 84,4.8
9,91.0,9118.0,85 o más,3.3
9,91.0,9119.0,0 a 4,0
9,91.0,9119.0,5 a 9,1.5
9,91.0,9119.0,10 a 14,6.2
9,91.0,9119.0,15 a 19,10.7
9,91.0,9119.0,20 a 24,13.1
9,91.0,9119.0,25 a 29,13.4
9,91.0,9119.0,30 a 34,13
9,91.0,9119.0,35 a 39,12.6
9,91.0,9119.0,40 a 44,11.8
9,91.0,9119.0,45 a 49,10.8
9,91.0,9119.0,50 a 54,10.3
9,91.0,9119.0,55 a 59,9.5
9,91.0,9119.0,60 a 64,8.7
9,91.0,9119.0,65 a 69,8.5
9,91.0,9119.0,70 a 74,7.4
9,91.0,9119.0,75 a 79,6.2
9,91.0,9119.0,80 a 84,5.1
9,91.0,9119.0,85 o más,4.2
9,91.0,9120.0,0 a 4,0
9,91.0,9120.0,5 a 9,1.5
9,91.0,9120.0,10 a 14,6.1
9,91.0,9120.0,15 a 19,10.5
9,91.0,9120.0,20 a 24,12.9
9,91.0,9120.0,25 a 29,13.6
9,91.0,9120.0,30 a 34,13.7
9,91.0,9120.0,35 a 39,13.5
9,91.0,9120.0,40 a 44,13
9,91.0,9120.0,45 a 49,12.1
9,91.0,9120.0,50 a 54,11.5
9,91.0,9120.0,55 a 59,10.7
9,91.0,9120.0,60 a 64,10.2
9,91.0,9120.0,65 a 69,10.1
9,91.0,9120.0,70 a 74,9.4
9,91.0,9120.0,75 a 79,8.1
9,91.0,9120.0,80 a 84,7.1
9,91.0,9120.0,85 o más,5.8
9,91.0,9121.0,0 a 4,0
9,91.0,9121.0,5 a 9,1.4
9,91.0,9121.0,10 a 14,6.1
9,91.0,9121.0,15 a 19,10.6
9,91.0,9121.0,20 a 24,12.9
9,91.0,9121.0,25 a 29,13
9,91.0,9121.0,30 a 34,12.5
9,91.0,9121.0,35 a 39,12.1
9,91.0,9121.0,40 a 44,11
9,91.0,9121.0,45 a 49,10.1
9,91.0,9121.0,50 a 54,9.1
9,91.0,9121.0,55 a 59,8.3
9,91.0,9121.0,60 a 64,7.6
9,91.0,9121.0,65 a 69,6.8
9,91.0,9121.0,70 a 74,6.3
9,91.0,9121.0,75 a 79,4.8
9,91.0,9121.0,80 a 84,4.1
9,91.0,9121.0,85 o más,3.2
9,92.0,9201.0,0 a 4,0
9,92.0,9201.0,5 a 9,1.5
9,92.0,9201.0,10 a 14,6.1
9,92.0,9201.0,15 a 19,10.6
9,92.0,9201.0,20 a 24,12.9
9,92.0,9201.0,25 a 29,13.5
9,92.0,9201.0,30 a 34,13.4
9,92.0,9201.0,35 a 39,13.1
9,92.0,9201.0,40 a 44,12.4
9,92.0,9201.0,45 a 49,11.6
9,92.0,9201.0,50 a 54,10.7
9,92.0,9201.0,55 a 59,9.9
9,92.0,9201.0,60 a 64,9.4
9,92.0,9201.0,65 a 69,9.2
9,92.0,9201.0,70 a 74,8.8
9,92.0,9201.0,75 a 79,7.5
9,92.0,9201.0,80 a 84,6.7
9,92.0,9201.0,85 o más,5.8
9,92.0,9202.0,0 a 4,0
9,92.0,9202.0,5 a 9,1.5
9,92.0,9202.0,10 a 14,6.1
9,92.0,9202.0,15 a 19,10.5
9,92.0,9202.0,20 a 24,12.6
9,92.0,9202.0,25 a 29,12.6
9,92.0,9202.0,30 a 34,12.4
9,92.0,9202.0,35 a 39,11.7
9,92.0,9202.0,40 a 44,11.1
9,92.0,9202.0,45 a 49,10.2
9,92.0,9202.0,50 a 54,9.3
9,92.0,9202.0,55 a 59,8.8
9,92.0,9202.0,60 a 64,8.2
9,92.0,9202.0,65 a 69,7.5
9,92.0,9202.0,70 a 74,6.6
9,92.0,9202.0,75 a 79,5.7
9,92.0,9202.0,80 a 84,4.6
9,92.0,9202.0,85 o más,4
9,92.0,9203.0,0 a 4,0
9,92.0,9203.0,5 a 9,1.4
9,92.0,9203.0,10 a 14,6.1
9,92.0,9203.0,15 a 19,10.6
9,92.0,9203.0,20 a 24,12.7
9,92.0,9203.0,25 a 29,13.1
9,92.0,9203.0,30 a 34,13.2
9,92.0,9203.0,35 a 39,12.8
9,92.0,9203.0,40 a 44,12.2
9,92.0,9203.0,45 a 49,11.2
9,92.0,9203.0,50 a 54,10.5
9,92.0,9203.0,55 a 59,9.9
9,92.0,9203.0,60 a 64,9.3
9,92.0,9203.0,65 a 69,9
9,92.0,9203.0,70 a 74,8.3
9,92.0,9203.0,75 a 79,7
9,92.0,9203.0,80 a 84,5.8
9,92.0,9203.0,85 o más,5.4
9,92.0,9204.0,0 a 4,0
9,92.0,9204.0,5 a 9,1.5
9,92.0,9204.0,10 a 14,6.2
9,92.0,9204.0,15 a 19,10.4
9,92.0,9204.0,20 a 24,12.6
9,92.0,9204.0,25 a 29,12.6
9,92.0,9204.0,30 a 34,12.1
9,92.0,9204.0,35 a 39,11.4
9,92.0,9204.0,40 a 44,10.5
9,92.0,9204.0,45 a 49,9.6
9,92.0,9204.0,50 a 54,8.6
9,92.0,9204.0,55 a 59,7.9
9,92.0,9204.0,60 a 64,7.8
9,92.0,9204.0,65 a 69,7.4
9,92.0,9204.0,70 a 74,6.6
9,92.0,9204.0,75 a 79,5.2
9,92.0,9204.0,80 a 84,4.2
9,92.0,9204.0,85 o más,3.8
9,92.0,9205.0,0 a 4,0
9,92.0,9205.0,5 a 9,1.5
9,92.0,9205.0,10 a 14,6.2
9,92.0,9205.0,15 a 19,10.5
9,92.0,9205.0,20 a 24,12.3
9,92.0,9205.0,25 a 29,12.6
9,92.0,9205.0,30 a 34,12.5
9,92.0,9205.0,35 a 39,11.5
9,92.0,9205.0,40 a 44,11.1
9,92.0,9205.0,45 a 49,9.8
9,92.0,9205.0,50 a 54,9.1
9,92.0,9205.0,55 a 59,8.8
9,92.0,9205.0,60 a 64,7.7
9,92.0,9205.0,65 a 69,7
9,92.0,9205.0,70 a 74,6.3
9,92.0,9205.0,75 a 79,4.5
9,92.0,9205.0,80 a 84,3
9,92.0,9205.0,85 o más,3.1
9,92.0,9206.0,0 a 4,0
9,92.0,9206.0,5 a 9,1.4
9,92.0,9206.0,10 a 14,6.2
9,92.0,9206.0,15 a 19,10.7
9,92.0,9206.0,20 a 24,12.7
9,92.0,9206.0,25 a 29,12.9
9,92.0,9206.0,30 a 34,12.6
9,92.0,9206.0,35 a 39,12
9,92.0,9206.0,40 a 44,10.8
9,92.0,9206.0,45 a 49,9.6
9,92.0,9206.0,50 a 54,8.8
9,92.0,9206.0,55 a 59,7.9
9,92.0,9206.0,60 a 64,7.7
9,92.0,9206.0,65 a 69,7
9,92.0,9206.0,70 a 74,5.9
9,92.0,9206.0,75 a 79,4.8
9,92.0,9206.0,80 a 84,3.9
9,92.0,9206.0,85 o más,3.3
9,92.0,9207.0,0 a 4,0
9,92.0,9207.0,5 a 9,1.6
9,92.0,9207.0,10 a 14,6
9,92.0,9207.0,15 a 19,10.6
9,92.0,9207.0,20 a 24,12.4
9,92.0,9207.0,25 a 29,12.3
9,92.0,9207.0,30 a 34,11.8
9,92.0,9207.0,35 a 39,11.1
9,92.0,9207.0,40 a 44,9.6
9,92.0,9207.0,45 a 49,8.7
9,92.0,9207.0,50 a 54,7.8
9,92.0,9207.0,55 a 59,7.5
9,92.0,9207.0,60 a 64,6.5
9,92.0,9207.0,65 a 69,6.1
9,92.0,9207.0,70 a 74,5.3
9,92.0,9207.0,75 a 79,4.2
9,92.0,9207.0,80 a 84,4.1
9,92.0,9207.0,85 o más,2.7
9,92.0,9208.0,0 a 4,0
9,92.0,9208.0,5 a 9,1.6
9,92.0,9208.0,10 a 14,6.3
9,92.0,9208.0,15 a 19,10.5
9,92.0,9208.0,20 a 24,12.8
9,92.0,9208.0,25 a 29,13
9,92.0,9208.0,30 a 34,12.5
9,92.0,9208.0,35 a 39,11.9
9,92.0,9208.0,40 a 44,11.1
9,92.0,9208.0,45 a 49,10
9,92.0,9208.0,50 a 54,8.8
9,92.0,9208.0,55 a 59,8.4
9,92.0,9208.0,60 a 64,8.1
9,92.0,9208.0,65 a 69,7.9
9,92.0,9208.0,70 a 74,6.8
9,92.0,9208.0,75 a 79,5.5
9,92.0,9208.0,80 a 84,5.2
9,92.0,9208.0,85 o más,4
9,92.0,9209.0,0 a 4,0
9,92.0,9209.0,5 a 9,1.5
9,92.0,9209.0,10 a 14,6.1
9,92.0,9209.0,15 a 19,10.6
9,92.0,9209.0,20 a 24,12.8
9,92.0,9209.0,25 a 29,13
9,92.0,9209.0,30 a 34,12.8
9,92.0,9209.0,35 a 39,12.3
9,92.0,9209.0,40 a 44,11.2
9,92.0,9209.0,45 a 49,10.5
9,92.0,9209.0,50 a 54,9.6
9,92.0,9209.0,55 a 59,8.7
9,92.0,9209.0,60 a 64,8
9,92.0,9209.0,65 a 69,8
9,92.0,9209.0,70 a 74,6.9
9,92.0,9209.0,75 a 79,5.7
9,92.0,9209.0,80 a 84,5.3
9,92.0,9209.0,85 o más,3.6
9,92.0,9210.0,0 a 4,0
9,92.0,9210.0,5 a 9,1.5
9,92.0,9210.0,10 a 14,6
9,92.0,9210.0,15 a 19,10.6
9,92.0,9210.0,20 a 24,12.7
9,92.0,9210.0,25 a 29,13.1
9,92.0,9210.0,30 a 34,12.8
9,92.0,9210.0,35 a 39,12.8
9,92.0,9210.0,40 a 44,11.5
9,92.0,9210.0,45 a 49,10.6
9,92.0,9210.0,50 a 54,9.6
9,92.0,9210.0,55 a 59,9.2
9,92.0,9210.0,60 a 64,8.6
9,92.0,9210.0,65 a 69,8.2
9,92.0,9210.0,70 a 74,7.7
9,92.0,9210.0,75 a 79,6.7
9,92.0,9210.0,80 a 84,5.5
9,92.0,9210.0,85 o más,4.6
9,92.0,9211.0,0 a 4,0
9,92.0,9211.0,5 a 9,1.5
9,92.0,9211.0,10 a 14,6.1
9,92.0,9211.0,15 a 19,10.7
9,92.0,9211.0,20 a 24,13
9,92.0,9211.0,25 a 29,13.4
9,92.0,9211.0,30 a 34,13.1
9,92.0,9211.0,35 a 39,12.8
9,92.0,9211.0,40 a 44,12.2
9,92.0,9211.0,45 a 49,11.3
9,92.0,9211.0,50 a 54,10.6
9,92.0,9211.0,55 a 59,9.8
9,92.0,9211.0,60 a 64,9.5
9,92.0,9211.0,65 a 69,9.2
9,92.0,9211.0,70 a 74,8.6
9,92.0,9211.0,75 a 79,7.3
9,92.0,9211.0,80 a 84,6.5
9,92.0,9211.0,85 o más,5.7
14,141.0,14101.0,0 a 4,0
14,141.0,14101.0,5 a 9,1.4
14,141.0,14101.0,10 a 14,6
14,141.0,14101.0,15 a 19,10.7
14,141.0,14101.0,20 a 24,13.5
14,141.0,14101.0,25 a 29,14.3
14,141.0,14101.0,30 a 34,14.4
14,141.0,14101.0,35 a 39,14.4
14,141.0,14101.0,40 a 44,14
14,141.0,14101.0,45 a 49,13.5
14,141.0,14101.0,50 a 54,12.7
14,141.0,14101.0,55 a 59,11.6
14,141.0,14101.0,60 a 64,11
14,141.0,14101.0,65 a 69,10.8
14,141.0,14101.0,70 a 74,10.3
14,141.0,14101.0,75 a 79,9.4
14,141.0,14101.0,80 a 84,8.5
14,141.0,14101.0,85 o más,7.5
14,141.0,14102.0,0 a 4,0
14,141.0,14102.0,5 a 9,1.5
14,141.0,14102.0,10 a 14,5.9
14,141.0,14102.0,15 a 19,10.7
14,141.0,14102.0,20 a 24,13.1
14,141.0,14102.0,25 a 29,13.2
14,141.0,14102.0,30 a 34,12.8
14,141.0,14102.0,35 a 39,12.5
14,141.0,14102.0,40 a 44,12.1
14,141.0,14102.0,45 a 49,10.6
14,141.0,14102.0,50 a 54,10
14,141.0,14102.0,55 a 59,9
14,141.0,14102.0,60 a 64,8.4
14,141.0,14102.0,65 a 69,8.2
14,141.0,14102.0,70 a 74,7.5
14,141.0,14102.0,75 a 79,6.3
14,141.0,14102.0,80 a 84,5.1
14,141.0,14102.0,85 o más,4.3
14,141.0,14103.0,0 a 4,0
14,141.0,14103.0,5 a 9,1.6
14,141.0,14103.0,10 a 14,6.3
14,141.0,14103.0,15 a 19,10.9
14,141.0,14103.0,20 a 24,13.3
14,141.0,14103.0,25 a 29,13.5
14,141.0,14103.0,30 a 34,13.2
14,141.0,14103.0,35 a 39,12.9
14,141.0,14103.0,40 a 44,12
14,141.0,14103.0,45 a 49,11.3
14,141.0,14103.0,50 a 54,10.4
14,141.0,14103.0,55 a 59,9.8
14,141.0,14103.0,60 a 64,9.1
14,141.0,14103.0,65 a 69,8.5
14,141.0,14103.0,70 a 74,7.4
14,141.0,14103.0,75 a 79,6.3
14,141.0,14103.0,80 a 84,5.1
14,141.0,14103.0,85 o más,4.7
14,141.0,14104.0,0 a 4,0
14,141.0,14104.0,5 a 9,1.4
14,141.0,14104.0,10 a 14,6.2
14,141.0,14104.0,15 a 19,10.6
14,141.0,14104.0,20 a 24,12.8
14,141.0,14104.0,25 a 29,12.9
14,141.0,14104.0,30 a 34,12.9
14,141.0,14104.0,35 a 39,12.2
14,141.0,14104.0,40 a 44,11.6
14,141.0,14104.0,45 a 49,10.7
14,141.0,14104.0,50 a 54,10
14,141.0,14104.0,55 a 59,9.3
14,141.0,14104.0,60 a 64,8.4
14,141.0,14104.0,65 a 69,8.1
14,141.0,14104.0,70 a 74,7.2
14,141.0,14104.0,75 a 79,5.6
14,141.0,14104.0,80 a 84,5
14,141.0,14104.0,85 o más,4.3
14,141.0,14105.0,0 a 4,0
14,141.0,14105.0,5 a 9,1.6
14,141.0,14105.0,10 a 14,6.2
14,141.0,14105.0,15 a 19,10.5
14,141.0,14105.0,20 a 24,13.1
14,141.0,14105.0,25 a 29,13.4
14,141.0,14105.0,30 a 34,12.6
14,141.0,14105.0,35 a 39,12.7
14,141.0,14105.0,40 a 44,12.4
14,141.0,14105.0,45 a 49,11.5
14,141.0,14105.0,50 a 54,10.7
14,141.0,14105.0,55 a 59,9.5
14,141.0,14105.0,60 a 64,9
14,141.0,14105.0,65 a 69,8.5
14,141.0,14105.0,70 a 74,7.8
14,141.0,14105.0,75 a 79,6.3
14,141.0,14105.0,80 a 84,6.1
14,141.0,14105.0,85 o más,5.1
14,141.0,14106.0,0 a 4,0
14,141.0,14106.0,5 a 9,1.5
14,141.0,14106.0,10 a 14,6.1
14,141.0,14106.0,15 a 19,10.5
14,141.0,14106.0,20 a 24,12.8
14,141.0,14106.0,25 a 29,13.1
14,141.0,14106.0,30 a 34,13
14,141.0,14106.0,35 a 39,12.4
14,141.0,14106.0,40 a 44,11.7
14,141.0,14106.0,45 a 49,10.8
14,141.0,14106.0,50 a 54,10.2
14,141.0,14106.0,55 a 59,9.3
14,141.0,14106.0,60 a 64,8.6
14,141.0,14106.0,65 a 69,8.5
14,141.0,14106.0,70 a 74,7.5
14,141.0,14106.0,75 a 79,6.3
14,141.0,14106.0,80 a 84,5.3
14,141.0,14106.0,85 o más,4.5
14,141.0,14107.0,0 a 4,0
14,141.0,14107.0,5 a 9,1.6
14,141.0,14107.0,10 a 14,6.3
14,141.0,14107.0,15 a 19,10.8
14,141.0,14107.0,20 a 24,13
14,141.0,14107.0,25 a 29,13.3
14,141.0,14107.0,30 a 34,13
14,141.0,14107.0,35 a 39,12.6
14,141.0,14107.0,40 a 44,11.9
14,141.0,14107.0,45 a 49,10.7
14,141.0,14107.0,50 a 54,10.1
14,141.0,14107.0,55 a 59,9.1
14,141.0,14107.0,60 a 64,8.4
14,141.0,14107.0,65 a 69,8.1
14,141.0,14107.0,70 a 74,7.4
14,141.0,14107.0,75 a 79,5.9
14,141.0,14107.0,80 a 84,4.8
14,141.0,14107.0,85 o más,4.6
14,141.0,14108.0,0 a 4,0
14,141.0,14108.0,5 a 9,1.4
14,141.0,14108.0,10 a 14,6.1
14,141.0,14108.0,15 a 19,10.6
14,141.0,14108.0,20 a 24,12.6
14,141.0,14108.0,25 a 29,13
14,141.0,14108.0,30 a 34,12.9
14,141.0,14108.0,35 a 39,12.4
14,141.0,14108.0,40 a 44,11.6
14,141.0,14108.0,45 a 49,10.6
14,141.0,14108.0,50 a 54,9.8
14,141.0,14108.0,55 a 59,8.9
14,141.0,14108.0,60 a 64,8.3
14,141.0,14108.0,65 a 69,8.1
14,141.0,14108.0,70 a 74,7.2
14,141.0,14108.0,75 a 79,5.5
14,141.0,14108.0,80 a 84,4.6
14,141.0,14108.0,85 o más,4
14,142.0,14201.0,0 a 4,0
14,142.0,14201.0,5 a 9,1.5
14,142.0,14201.0,10 a 14,6.1
14,142.0,14201.0,15 a 19,10.7
14,142.0,14201.0,20 a 24,13.2
14,142.0,14201.0,25 a 29,13.7
14,142.0,14201.0,30 a 34,13.5
14,142.0,14201.0,35 a 39,13.2
14,142.0,14201.0,40 a 44,12.4
14,142.0,14201.0,45 a 49,11.4
14,142.0,14201.0,50 a 54,10.6
14,142.0,14201.0,55 a 59,9.7
14,142.0,14201.0,60 a 64,9.2
14,142.0,14201.0,65 a 69,8.8
14,142.0,14201.0,70 a 74,8
14,142.0,14201.0,75 a 79,6.6
14,142.0,14201.0,80 a 84,5.7
14,142.0,14201.0,85 o más,5.1
14,142.0,14202.0,0 a 4,0
14,142.0,14202.0,5 a 9,1.6
14,142.0,14202.0,10 a 14,6.2
14,142.0,14202.0,15 a 19,10.7
14,142.0,14202.0,20 a 24,12.8
14,142.0,14202.0,25 a 29,13
14,142.0,14202.0,30 a 34,13
14,142.0,14202.0,35 a 39,12.2
14,142.0,14202.0,40 a 44,11.2
14,142.0,14202.0,45 a 49,10.4
14,142.0,14202.0,50 a 54,9.7
14,142.0,14202.0,55 a 59,9.2
14,142.0,14202.0,60 a 64,7.9
14,142.0,14202.0,65 a 69,7.7
14,142.0,14202.0,70 a 74,6.6
14,142.0,14202.0,75 a 79,5.5
14,142.0,14202.0,80 a 84,4.7
14,142.0,14202.0,85 o más,4.2
14,142.0,14203.0,0 a 4,0
14,142.0,14203.0,5 a 9,1.5
14,142.0,14203.0,10 a 14,6.1
14,142.0,14203.0,15 a 19,10.5
14,142.0,14203.0,20 a 24,12.6
14,142.0,14203.0,25 a 29,13
14,142.0,14203.0,30 a 34,12.6
14,142.0,14203.0,35 a 39,12.2
14,142.0,14203.0,40 a 44,11.4
14,142.0,14203.0,45 a 49,10.2
14,142.0,14203.0,50 a 54,9.2
14,142.0,14203.0,55 a 59,8.7
14,142.0,14203.0,60 a 64,8
14,142.0,14203.0,65 a 69,7.8
14,142.0,14203.0,70 a 74,6.4
14,142.0,14203.0,75 a 79,5.5
14,142.0,14203.0,80 a 84,5
14,142.0,14203.0,85 o más,4.3
14,142.0,14204.0,0 a 4,0
14,142.0,14204.0,5 a 9,1.5
14,142.0,14204.0,10 a 14,6.1
14,142.0,14204.0,15 a 19,10.6
14,142.0,14204.0,20 a 24,13.1
14,142.0,14204.0,25 a 29,13.3
14,142.0,14204.0,30 a 34,13.1
14,142.0,14204.0,35 a 39,12.6
14,142.0,14204.0,40 a 44,11.9
14,142.0,14204.0,45 a 49,11
14,142.0,14204.0,50 a 54,10.2
14,142.0,14204.0,55 a 59,9.3
14,142.0,14204.0,60 a 64,8.6
14,142.0,14204.0,65 a 69,8.2
14,142.0,14204.0,70 a 74,7.5
14,142.0,14204.0,75 a 79,6.4
14,142.0,14204.0,80 a 84,5.5
14,142.0,14204.0,85 o más,4.8
10,101.0,10101.0,0 a 4,0
10,101.0,10101.0,5 a 9,1.4
10,101.0,10101.0,10 a 14,6
10,101.0,10101.0,15 a 19,10.6
10,101.0,10101.0,20 a 24,13
10,101.0,10101.0,25 a 29,13.7
10,101.0,10101.0,30 a 34,13.8
10,101.0,10101.0,35 a 39,13.6
10,101.0,10101.0,40 a 44,13
10,101.0,10101.0,45 a 49,12.5
10,101.0,10101.0,50 a 54,11.6
10,101.0,10101.0,55 a 59,10.7
10,101.0,10101.0,60 a 64,10.2
10,101.0,10101.0,65 a 69,9.6
10,101.0,10101.0,70 a 74,9
10,101.0,10101.0,75 a 79,7.9
10,101.0,10101.0,80 a 84,6.8
10,101.0,10101.0,85 o más,6.3
10,101.0,10102.0,0 a 4,0
10,101.0,10102.0,5 a 9,1.4
10,101.0,10102.0,10 a 14,6.1
10,101.0,10102.0,15 a 19,10.6
10,101.0,10102.0,20 a 24,12.5
10,101.0,10102.0,25 a 29,12.8
10,101.0,10102.0,30 a 34,12.5
10,101.0,10102.0,35 a 39,11.9
10,101.0,10102.0,40 a 44,11.3
10,101.0,10102.0,45 a 49,10.3
10,101.0,10102.0,50 a 54,9.4
10,101.0,10102.0,55 a 59,8.7
10,101.0,10102.0,60 a 64,8
10,101.0,10102.0,65 a 69,7.4
10,101.0,10102.0,70 a 74,6.4
10,101.0,10102.0,75 a 79,5.5
10,101.0,10102.0,80 a 84,4.6
10,101.0,10102.0,85 o más,4.1
10,101.0,10103.0,0 a 4,0
10,101.0,10103.0,5 a 9,1.5
10,101.0,10103.0,10 a 14,6.1
10,101.0,10103.0,15 a 19,10.5
10,101.0,10103.0,20 a 24,12.5
10,101.0,10103.0,25 a 29,13.2
10,101.0,10103.0,30 a 34,12.8
10,101.0,10103.0,35 a 39,12.1
10,101.0,10103.0,40 a 44,11.2
10,101.0,10103.0,45 a 49,10.1
10,101.0,10103.0,50 a 54,9.8
10,101.0,10103.0,55 a 59,8.9
10,101.0,10103.0,60 a 64,8.1
10,101.0,10103.0,65 a 69,8.2
10,101.0,10103.0,70 a 74,7.2
10,101.0,10103.0,75 a 79,5.9
10,101.0,10103.0,80 a 84,5.6
10,101.0,10103.0,85 o más,4.3
10,101.0,10104.0,0 a 4,0
10,101.0,10104.0,5 a 9,1.5
10,101.0,10104.0,10 a 14,6.2
10,101.0,10104.0,15 a 19,10.6
10,101.0,10104.0,20 a 24,12.7
10,101.0,10104.0,25 a 29,12.7
10,101.0,10104.0,30 a 34,12.5
10,101.0,10104.0,35 a 39,11.8
10,101.0,10104.0,40 a 44,11.1
10,101.0,10104.0,45 a 49,9.9
10,101.0,10104.0,50 a 54,9.2
10,101.0,10104.0,55 a 59,8.2
10,101.0,10104.0,60 a 64,8
10,101.0,10104.0,65 a 69,7.7
10,101.0,10104.0,70 a 74,6.7
10,101.0,10104.0,75 a 79,5.6
10,101.0,10104.0,80 a 84,5.1
10,101.0,10104.0,85 o más,4.2
10,101.0,10105.0,0 a 4,0
10,101.0,10105.0,5 a 9,1.5
